noise_level,scenario,robots,seed,primary,baseline,comparison,metric,direction,primary_value,baseline_value,delta,signed_improvement
low,narrow_gate,8,18364,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18364,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.531181812286377,0.6246384978294373,-0.0934566855430603,-0.0934566855430603
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8545140027999878,0.8843473196029663,-0.029833316802978516,-0.029833316802978516
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.515279769897461,1.204556941986084,0.31072282791137695,-0.31072282791137695
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18381,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6190068125724792,0.5759978294372559,0.04300898313522339,0.04300898313522339
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8688317239284515,0.8636698722839355,0.005161851644515991,0.005161851644515991
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.3654236793518066,1.4191570281982422,-0.05373334884643555,0.05373334884643555
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18398,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6179543137550354,0.6855931282043457,-0.0676388144493103,-0.0676388144493103
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8332691490650177,0.8585902899503708,-0.02532114088535309,-0.02532114088535309
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.7325022220611572,1.4693899154663086,0.26311230659484863,-0.26311230659484863
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18415,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.5480393171310425,0.6620774269104004,-0.11403810977935791,-0.11403810977935791
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8833626881241798,0.9323311969637872,-0.04896850883960735,-0.04896850883960735
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.21148943901062,0.7028629183769226,0.5086265206336973,-0.5086265206336973
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18432,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6052217483520508,0.7060056328773499,-0.10078388452529907,-0.10078388452529907
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.7694485485553741,0.8824855163693428,-0.11303696781396866,-0.11303696781396866
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,2.379554271697998,1.212883710861206,1.166670560836792,-1.166670560836792
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18449,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6831138134002686,0.607301652431488,0.07581216096878052,0.07581216096878052
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8609405606985092,0.8404020816087723,0.02053847908973694,0.02053847908973694
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.4428341388702393,1.655934453010559,-0.21310031414031982,0.21310031414031982
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18466,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.7073281407356262,0.6706044673919678,0.03672367334365845,0.03672367334365845
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.9165388643741608,0.7528819739818573,0.16365689039230347,0.16365689039230347
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,0.8647365570068359,2.56037712097168,-1.6956405639648442,1.6956405639648442
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18483,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6356142163276672,0.632936418056488,0.0026777982711791992,0.0026777982711791992
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8263388574123383,0.9339336156845092,-0.10759475827217091,-0.10759475827217091
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.803860425949097,0.6862475275993347,1.1176128983497622,-1.1176128983497622
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18500,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.7008281350135803,0.638796865940094,0.06203126907348633,0.06203126907348633
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8841144368052483,0.7953013032674789,0.08881313353776932,0.08881313353776932
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.2098901271820068,2.1371335983276367,-0.9272434711456299,0.9272434711456299
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18517,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.5887009501457214,0.7761518359184265,-0.18745088577270508,-0.18745088577270508
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8183261603116989,0.7797844260931015,0.03854173421859741,0.03854173421859741
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.8979496955871584,2.300595760345459,-0.40264606475830056,0.40264606475830056
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18534,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6514773368835449,0.7685215473175049,-0.11704421043395996,-0.11704421043395996
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8535192906856537,0.789856567978859,0.06366272270679474,0.06366272270679474
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.5235904455184937,2.1857657432556152,-0.6621752977371216,0.6621752977371216
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18551,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.7422740459442139,0.6379523873329163,0.10432165861129761,0.10432165861129761
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8232345283031464,0.7946226894855499,0.028611838817596436,0.028611838817596436
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.845719337463379,2.1444735527038574,-0.2987542152404785,0.2987542152404785
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18568,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6665699481964111,0.7183017134666443,-0.051731765270233154,-0.051731765270233154
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.7268164455890656,0.7723272293806076,-0.04551078379154205,-0.04551078379154205
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,2.8396358489990234,2.3665690422058105,0.4730668067932129,-0.4730668067932129
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18585,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6006816029548645,0.6138946413993835,-0.013213038444519043,-0.013213038444519043
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.7800180912017822,0.7399404346942902,0.040077656507492065,0.040077656507492065
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,2.287997245788574,2.704838514328003,-0.4168412685394287,0.4168412685394287
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18602,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.5635981559753418,0.7256361246109009,-0.16203796863555908,-0.16203796863555908
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.7710301876068115,0.8260913491249084,-0.055061161518096924,-0.055061161518096924
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,2.383937358856201,1.81066370010376,0.5732736587524412,-0.5732736587524412
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18619,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6370781660079956,0.6197859644889832,0.01729220151901245,0.01729220151901245
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.8308145701885223,0.7724060416221619,0.058408528566360474,0.058408528566360474
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,1.748889446258545,2.3526651859283447,-0.6037757396697998,0.6037757396697998
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18636,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6097444295883179,0.7016422748565674,-0.09189784526824951,-0.09189784526824951
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.5133335590362549,0.8634497225284576,-0.35011616349220276,-0.35011616349220276
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,5.0529069900512695,1.4177592992782593,3.6351476907730103,-3.6351476907730103
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18653,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6078435778617859,0.6009393334388733,0.006904244422912598,0.006904244422912598
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,0.0,0.0,0.0,-0.0
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,0.0,0.0,0.0,0.0
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,0.5682878196239471,0.7183228135108948,-0.15003499388694763,-0.15003499388694763
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,4.50839900970459,2.9415736198425293,1.5668253898620605,-1.5668253898620605
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,26.4,26.4,0.0,-0.0
low,narrow_gate,8,18670,icgp_rvo_mpc,passive_rvo_mpc,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,0.6901369094848633,0.735378086566925,-0.04524117708206177,-0.04524117708206177
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,collision,lower,0.0,0.0,0.0,-0.0
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,safety_violation,lower,0.0,1.0,-1.0,1.0
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,success,higher,1.0,1.0,0.0,0.0
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,progress_ratio,higher,0.9896483635529876,0.9814776200801134,0.008170743472874165,0.008170743472874165
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,final_goal_distance,lower,0.1058332845568656,0.1893694996833801,-0.0835362151265145,0.0835362151265145
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,completion_time,lower,12.84,12.12,0.7200000000000006,-0.7200000000000006
high,corridor,4,13868,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,min_distance,higher,0.6471091508865356,0.6703537702560425,-0.023244619369506836,-0.023244619369506836
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,collision,lower,0.0,0.0,0.0,-0.0
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,safety_violation,lower,0.0,0.0,0.0,-0.0
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,success,higher,1.0,1.0,0.0,0.0
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,progress_ratio,higher,0.9823888782411814,0.974001782014966,0.008387096226215363,0.008387096226215363
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,final_goal_distance,lower,0.1799253076314926,0.2656126916408539,-0.0856873840093613,0.0856873840093613
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,completion_time,lower,11.4,12.0,-0.5999999999999996,0.5999999999999996
high,corridor,4,13885,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,min_distance,higher,0.7143803834915161,0.8094326257705688,-0.09505224227905273,-0.09505224227905273
high,corridor,4,13902,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,collision,lower,0.0,0.0,0.0,-0.0
high,corridor,4,13902,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,safety_violation,lower,0.0,0.0,0.0,-0.0
high,corridor,4,13902,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,success,higher,1.0,1.0,0.0,0.0
high,corridor,4,13902,icgp_rvo_mpc,rvo_reactive,icgp_rvo_mpc_vs_rvo_reactive,progress_ratio,higher,0.9875083286315204,0.9805192705243826,0.006989058107137791,0.006989058107137791
