noise_level,scenario,robots,seed_index,primary,baseline,comparison,metric,direction,primary_value,baseline_value,delta,signed_improvement
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9142097383737564,0.9530499055981636,-0.038840167224407196,-0.038840167224407196
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.889904260635376,0.4870143532752991,0.4028899073600769,-0.4028899073600769
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400064408045442,0.8400214624404907,-1.5021635946466105e-05,-1.5021635946466105e-05
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.935769721865654,0.9456592351198196,-0.00988951325416565,-0.00988951325416565
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.6680764555931091,0.5652129650115967,0.10286349058151245,-0.10286349058151245
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.705001950263977,0.8213939070701599,-0.11639195680618286,-0.11639195680618286
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9468457326292992,0.948808815330267,-0.0019630827009677887,-0.0019630827009677887
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5512205362319946,0.5308629870414734,0.02035754919052124,-0.02035754919052124
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7709125280380249,0.7520615458488464,0.018850982189178467,0.018850982189178467
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9555894881486892,0.9495005235075952,0.006088964641093986,0.006088964641093986
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.4610219001770019,0.52423095703125,-0.0632090568542481,0.0632090568542481
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6047529578208923,0.7185629606246948,-0.11381000280380249,-0.11381000280380249
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9264575093984604,0.9454526752233504,-0.018995165824890026,-0.018995165824890026
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.763014554977417,0.565936803817749,0.19707775115966797,-0.19707775115966797
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.77314692735672,0.709064781665802,0.06408214569091797,0.06408214569091797
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9462957568466664,0.9304448217153548,0.01585093513131164,0.01585093513131164
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5565890073776245,0.7208675742149353,-0.1642785668373108,0.1642785668373108
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400345754623413,0.6707457900047302,0.16928878545761106,0.16928878545761106
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9157536998391153,0.9436616115272044,-0.02790791168808915,-0.02790791168808915
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.8742643594741821,0.5846505165100098,0.28961384296417236,-0.28961384296417236
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8043345212936401,0.6462405323982239,0.15809398889541626,0.15809398889541626
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,1.0,0.0,1.0,-1.0
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9431064650416374,0.9392297007143496,0.003876764327287785,0.003876764327287785
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5900651216506958,0.6302725672721863,-0.04020744562149048,0.04020744562149048
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.4729069173336029,0.7021566033363342,-0.22924968600273132,-0.22924968600273132
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9449456371366978,0.9535324051976204,-0.008586768060922623,-0.008586768060922623
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5718303918838501,0.482642650604248,0.0891877412796021,-0.0891877412796021
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6523524522781372,0.8400408258140091,-0.18768837353587187,-0.18768837353587187
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9374581202864648,0.9396308846771716,-0.002172764390706794,-0.002172764390706794
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.6498368382453918,0.6272608637809753,0.022575974464416504,-0.022575974464416504
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400233749028448,0.8400260553263227,-2.680423477841032e-06,-2.680423477841032e-06
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.94053553044796,0.9409530982375144,-0.0004175677895543739,-0.0004175677895543739
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.615863561630249,0.6115388870239258,0.004324674606323242,-0.004324674606323242
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,17,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7742212414741516,0.8400381316144703,-0.06581689014031866,-0.06581689014031866
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.943322453647852,0.9469311200082302,-0.0036086663603781544,-0.0036086663603781544
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.587590754032135,0.5501787662506104,0.03741198778152466,-0.03741198778152466
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,18,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7871400713920593,0.688761293888092,0.09837877750396729,0.09837877750396729
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.945021752268076,0.9381585381925106,0.006863214075565449,0.006863214075565449
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5700967311859131,0.641264796257019,-0.07116806507110596,0.07116806507110596
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,19,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400343370437622,0.7854121327400208,0.05462220430374143,0.05462220430374143
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.941265780478716,0.940061029046774,0.001204751431941986,0.001204751431941986
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.6101731061935425,0.6226889491081238,-0.012515842914581299,0.012515842914581299
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,20,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.840037317276001,0.7137902975082397,0.1262470197677612,0.1262470197677612
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9533587507903576,0.9382311403751372,0.015127610415220372,0.015127610415220372
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.4836677610874176,0.6405404210090637,-0.15687265992164612,0.15687265992164612
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400066804885864,0.6497294306755066,0.1902772498130798,0.1902772498130798
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9273437857627868,0.9192616418004036,0.00808214396238316,0.00808214396238316
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.7537528276443481,0.8375989198684692,-0.0838460922241211,0.0838460922241211
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.669209897518158,0.8217843770980835,-0.15257447957992554,-0.15257447957992554
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9391838125884532,0.9496240429580212,-0.010440230369567982,-0.010440230369567982
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.6302518844604492,0.5220574140548706,0.10819447040557861,-0.10819447040557861
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7548912763595581,0.7286505103111267,0.026240766048431396,0.026240766048431396
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9520732536911964,0.928019382059574,0.024053871631622425,0.024053871631622425
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.4975940883159637,0.7473307251930237,-0.24973663687706,0.24973663687706
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6737229824066162,0.8400015866090315,-0.16627860420241525,-0.16627860420241525
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9483482763171196,0.8925668746232986,0.05578140169382095,0.05578140169382095
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5349533557891846,1.1126775741577148,-0.5777242183685303,0.5777242183685303
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6778368949890137,0.7448112964630127,-0.06697440147399902,-0.06697440147399902
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9185169339179992,0.9454595297574996,-0.026942595839500427,-0.026942595839500427
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.8455390930175781,0.5659593343734741,0.279579758644104,-0.279579758644104
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400016489042065,0.8400244055879817,-2.275668377527129e-05,-2.275668377527129e-05
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8881668671965599,0.948726922273636,-0.06056005507707607,-0.06056005507707607
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.1617848873138428,0.5326533317565918,0.629131555557251,-0.629131555557251
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6566678881645203,0.8400299263000488,-0.18336203813552854,-0.18336203813552854
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9183169603347778,0.9359760135412216,-0.017659053206443787,-0.017659053206443787
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.8471758961677551,0.6640249490737915,0.18315094709396362,-0.18315094709396362
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8400264692306518,0.8310891389846802,0.008937330245971653,0.008937330245971653
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9229595363140106,0.9009591713547708,0.02200036495923985,0.02200036495923985
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.800815999507904,1.0295041799545288,-0.22868818044662476,0.22868818044662476
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6495958566665649,0.8399748057987291,-0.19037894913216413,-0.19037894913216413
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,1.0,0.0,1.0,-1.0
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.7737126350402832,0.7133068442344666,0.06040579080581665,0.06040579080581665
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,2.34517240524292,2.9711992740631104,-0.6260268688201904,0.6260268688201904
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
clean,merge_bottleneck,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.4453062117099762,0.5663633942604065,-0.1210571825504303,-0.1210571825504303
clean,merge_bottleneck,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
clean,merge_bottleneck,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,1.0,-1.0,1.0
clean,merge_bottleneck,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
clean,merge_bottleneck,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8270283937454224,0.7193905115127563,0.10763788223266602,0.10763788223266602
clean,merge_bottleneck,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.7925177812576294,2.907977104187012,-1.1154593229293828,1.1154593229293828
