noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
low,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.10138782675580327,0.0,-0.10138782675580327
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,0.0,1.0
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.15120629873126745,0.013966411352157593,0.13723988737910986
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.6026447862386703,-0.14803099632263184,-1.4546137899160385
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-6.119999999999997,0.0,-6.119999999999997
medium,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.005822069425365561,0.04391556305979405,-0.03809349363442849
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.002617587335407845,0.13295860774815083,-0.13557619508355867
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.027743965387344388,-1.4092364385724068,1.4369804039597511
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-2.2799999999999976,-9.96,7.680000000000003
high,narrow_gate,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.022511851891194645,-0.19181475542149473,0.21432660731268938
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.02641487866640091,0.05657958984375,-0.03016471117734909
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.27407193183898926,-0.5870509147644043,0.31297898292541504
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.005726754665374756,0.059687793254852295,-0.05396103858947754
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.06224322319030762,0.03848162293434143,0.023761600255966187
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.6458148956298833,-0.39927232265472457,-0.2465425729751587
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.12606149911880493,-0.06352382898330688,0.18958532810211182
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.08693768084049225,-0.04058951139450073,-0.046348169445991516
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.9020363092422483,0.4211432933807373,0.480893015861511
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08147931098937988,-0.04334437847137451,-0.03813493251800537
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.03081206977367401,0.11765163391828537,-0.14846370369195938
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.31969571113586426,-1.2207139134407046,1.5404096245765688
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,narrow_gate,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.11275249719619751,-0.13000816106796265,0.24276065826416016
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.009458974003792031,-0.004288539290428384,0.013747513294220415
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.09796500205993652,0.04441571235656738,-0.1423807144165039
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.0658251357078552,0.19528628482415655,-0.26111142053201175
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.007046230137348175,0.010316461324691995,-0.0032702311873438195
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.07297658920288086,-0.10684585571289062,0.033869266510009766
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.06431908870291525,-0.1969081163406372,0.13258902763772196
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.009152613580226787,0.04769280925393116,-0.03854019567370437
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.09479212760925293,-0.4939464330673218,0.39915430545806885
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.09924584627151489,-0.08999919891357422,-0.009246647357940674
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.022173777222633584,-0.003955081105232239,0.026128858327865823
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.22965013980865479,0.0409621000289917,-0.2706122398376465
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.061186642646789524,-0.07918501615524298,0.017998373508453458
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,1.0,0.0
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.053184762597084045,0.057684749364852905,-0.00449998676776886
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.5513167381286621,-0.597963809967041,0.046647071838378906
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.052063435316085815,-0.04016953706741333,-0.011893898248672485
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,-1.0,-1.0,0.0
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.00848311185836792,0.06678715348243713,-0.07527026534080505
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.0879364013671875,-0.6923201084136963,0.7802565097808838
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.06300917267799377,0.18922412395477295,-0.12621495127677917
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,-1.0,0.0,-1.0
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.015620052814483643,-0.05002951622009277,0.06564956903457642
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.1619186401367192,0.5186092853546143,-0.6805279254913335
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.11348384618759155,-0.03294169902801514,0.1464255452156067
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.008272945880889893,-0.06732486188411713,0.059051916003227234
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.08575773239135742,0.6978938579559331,-0.6121361255645756
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08477914333343506,0.08386462926864624,-0.1686437726020813
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.005472784861922375,-0.001582881435751804,0.007055666297674179
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.052729137241840404,0.0152507275342941,-0.0679798647761345
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,-0.5999999999999996,0.5999999999999996
clean,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0,0.0,0.0
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.003486365079879983,0.0013004094362260021,0.0021859556436539807
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.0335904061794281,-0.012529164552688599,-0.021061241626739502
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.8399999999999999,-0.8399999999999999
low,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.04575091600418091,0.0,-0.04575091600418091
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0001902347430586815,0.0028711091727016136,-0.003061343915760295
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.0018328651785850941,-0.02766253054142001,0.029495395720005105
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.35999999999999943,0.0,0.35999999999999943
medium,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.020131289958953857,0.002070784568786621,-0.02220207452774048
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0009031975641847767,0.005619984120130539,-0.004716786555945762
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.008702114224433899,-0.054147377610206604,0.045445263385772705
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.5999999999999996,0.11999999999999922,-0.7199999999999989
high,four_way_stop,4,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.01740199327468883,0.0037273764610290527,0.013674616813659779
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.002971148118376843,0.006138600409031136,-0.00910974852740798
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.028598040342330988,-0.059085562825203,0.08768360316753399
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-9.48,-9.48,0.0
clean,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.0025644898414611816,-0.10023462772369385,0.09767013788223267
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,-1.0,1.0,-2.0
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.007477279752493016,0.017326991073787212,-0.024804270826280228
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.07197067141532904,-0.16677659749984738,0.23874726891517642
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,13.319999999999999,-12.839999999999998,26.159999999999997
low,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.07114142179489136,0.003575563430786133,-0.07471698522567749
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0014090798795222126,-0.0011452045291662216,0.002554284408688434
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.013562738895416288,0.011022865772247314,-0.024585604667663602
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.7199999999999989,1.6799999999999997,-0.9600000000000009
medium,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.053867340087890625,0.03216516971588135,0.021702170372009277
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,0.0,1.0
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0023021604865791634,0.003218098543584458,-0.0009159380570052944
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.022158876061439514,-0.030974999070167597,0.008816123008728083
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-12.36,-11.520000000000001,-0.8399999999999981
high,four_way_stop,8,17,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.06854426860809326,-0.04420548677444458,0.11274975538253784
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,1.0,-1.0
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.008342092856764904,0.005916063673794381,0.002426029182970524
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.08517906069755551,-0.0604074820876121,-0.024771578609943418
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.9599999999999991,2.16,-1.200000000000001
clean,corridor,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.008888542652130127,-0.2028036117553711,0.21169215440750122
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0013269735500215374,0.0006056884303690113,0.0007212851196525261
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.013549402356147808,-0.006184533238411005,-0.0073648691177368025
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.2400000000000002,-0.120000000000001,0.3600000000000012
low,corridor,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.08718621730804443,-0.1315019726753235,0.21868818998336792
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.012383086606860383,0.0007600551471115269,-0.01314314175397191
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.12644065916538239,-0.007760733366012601,0.134201392531395
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.8399999999999999,2.76,-3.5999999999999996
medium,corridor,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.04013705253601074,-0.01274484395980835,0.05288189649581909
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.004579918459057808,-0.0010811956599355854,-0.0034987227991222225
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.046764418482780484,0.011039823293685885,0.0357245951890946
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-1.08,1.3200000000000003,-2.4000000000000004
high,corridor,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.043014466762542725,-0.04524713754653931,0.002232670783996582
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.01162002980709076,0.015428930521011353,-0.0038089007139205933
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.11763596534729004,-0.15619558095932007,0.03855961561203003
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,corridor,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.03301858901977539,0.03245311975479126,0.0005654692649841309
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.04133532568812359,0.011404592543840408,-0.052739918231964
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.41846030950546265,-0.1154550313949585,0.5339153409004211
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,corridor,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.030244112014770508,-0.06445211172103882,0.09469622373580933
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.04846268519759178,0.01847555488347996,-0.06693824008107174
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.49061453342437744,-0.18703824281692505,0.6776527762413025
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,corridor,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08831983804702759,0.008411109447479248,-0.09673094749450684
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,1.0,-1.0
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,1.0,-1.0
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.006348863244056591,-0.0033978819847105823,0.009746745228767173
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.06427305936813354,0.03439861536026001,-0.09867167472839355
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,corridor,8,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.09340214729309082,-0.2369480729103089,0.14354592561721807
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.003223434090614319,0.1526756566017866,-0.1494522225111723
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.034122943878173606,-1.616211399435997,1.5820884555578234
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,-10.32,10.32
clean,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.00037367612147420903,0.005296379605017942,-0.005670055726492151
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,1.0,0.0
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.15652706287801277,0.1553308553993702,0.0011962074786425747
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.656982071697712,-1.6443191915750501,-0.012662880122661813
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-9.239999999999998,-7.919999999999998,-1.3200000000000003
low,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.03413236663799668,0.00611759995297656,-0.04024996659097324
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,4,18,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
