noise_level,comparison,metric,direction,paired_cases,mean_delta,bootstrap_ci_low,bootstrap_ci_high,sign_flip_p,mean_signed_improvement,primary_better_rate
medium,plain_candidate_vs_plain_zero,final_goal_distance,lower,240,0.04861747405181329,-0.026907758958016833,0.12539101684077955,0.21547845215478453,-0.04861747405181329,0.5083333333333333
medium,plain_candidate_vs_plain_zero,min_distance,higher,240,-0.004500451799947238,-0.01633401661514286,0.007015054612905965,0.44665533446655337,-0.004500451799947238,0.44583333333333336
medium,plain_candidate_vs_plain_zero,progress_ratio,higher,240,-0.0045745801025380735,-0.012111763842694929,0.0024496284408572306,0.22097790220977903,-0.0045745801025380735,0.5083333333333333
medium,plain_candidate_vs_plain_zero,safety_violation,lower,240,-0.0375,-0.07083333333333333,-0.004166666666666667,0.05069493050694931,0.0375,0.05416666666666667
medium,plain_candidate_vs_plain_zero,success,higher,240,0.041666666666666664,0.0,0.08333333333333333,0.08489151084891511,0.041666666666666664,0.07916666666666666
medium,residual_candidate_vs_plain_candidate,collision,lower,240,-0.008333333333333333,-0.020833333333333332,0.0,0.5016498350164984,0.008333333333333333,0.008333333333333333
medium,residual_candidate_vs_plain_candidate,completion_time,lower,240,-0.13249999999999995,-0.5144999999999998,0.25201249999999986,0.518048195180482,0.13249999999999995,0.24583333333333332
medium,residual_candidate_vs_plain_candidate,final_goal_distance,lower,240,-0.07380450461059812,-0.17213279645191504,0.022262961898619885,0.1342865713428657,0.07380450461059812,0.5833333333333334
medium,residual_candidate_vs_plain_candidate,min_distance,higher,240,0.01502614718491611,0.0037059582923902913,0.02615295951378468,0.009099090090990901,0.01502614718491611,0.5375
medium,residual_candidate_vs_plain_candidate,progress_ratio,higher,240,0.00704047366743906,-0.0020842862300924072,0.016180129219525635,0.13068693130686931,0.00704047366743906,0.5833333333333334
medium,residual_candidate_vs_plain_candidate,safety_violation,lower,240,0.004166666666666667,-0.025,0.03333333333333333,1.0,-0.004166666666666667,0.020833333333333332
