"scenario","scenario_generation_version","rvo_safety_layer_version","tier","area_policy","robots","seed","method","noise_level","sigma_p","sigma_v","observation_noise_protocol","observation_noise_seed","workspace_width","workspace_height","workspace_area","agent_density","area_per_agent","dominant_flow_axis","lateral_axis","passage_width","agents_per_passage_width","start_bounds_margin","goal_bounds_margin","starts_out_of_bounds","goals_out_of_bounds","initial_collision","initial_safety_violation","initial_obstacle_collision","initial_min_distance","success","collision","safety_violation","obstacle_collision","min_distance","completion_time","steps","final_goal_distance","max_final_goal_distance","progress_ratio","path_length","control_effort","smoothness","latency_ms","screen_reject_rate","screen_all_reject_rate","screen_min_margin","screen_selected_margin","screen_predicted_margin","screen_runtime_margin","rvo_intervention_rate","seed_index"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18843","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","15630700137671517586","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7891621589660645","0.9000000953674316","0","0","0","0","0","0.7034386396408081","0","0","0","0","0.5580482482910156","26.4","220","2.6073780059814453","6.504891395568848","0.7482526302337646","13.191390735431924","1.0255343096500094","0.9930320278826085","12.667297897595828","0.6232954545454545","0.3721590909090909","-0.1279262232710437","0.005065863423929162","0.013395854065566443","0.31590967897011907","0.834659090909091","9"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18843","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","15630700137671517586","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7891621589660645","0.9000000953674316","0","0","0","0","0","0.7034386396408081","0","0","0","0","0.575286328792572","26.4","220","2.6012654304504395","6.838189125061035","0.7488428056240082","11.389115375090341","0.8905701763927937","0.9581836741756309","8.631916762004204","0.5642045454545455","0.23352272727272727","-0.081827474745622","0.06850486453786891","0.07030156913631741","0.35925018878530024","0.84375","9"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18843","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","15630700137671517586","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7891621589660645","0.9000000953674316","0","0","0","0","0","0.7034386396408081","0","0","0","0","0.5461145043373108","26.4","220","1.389953851699829","2.404726982116699","0.8657972812652588","13.212575887469939","0.8129983448254113","0.906491023522209","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7073863636363636","9"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18860","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","6840113372524660116","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797946929931641","0.9000000953674316","0","0","0","0","0","0.6930489540100098","0","0","1","0","0.5083647966384888","26.4","220","2.4524648189544678","6.5532941818237305","0.7632636725902557","11.728009780155844","0.845286053893241","0.8773265289312059","5.994810908172936","0.5994318181818182","0.28295454545454546","-0.12615295052496944","0.05079623053729647","0.06700060630971523","0.2738586276345736","0.8306818181818182","10"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18860","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","6840113372524660116","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797946929931641","0.9000000953674316","0","0","0","0","0","0.6930489540100098","0","0","0","0","0.5698339939117432","26.4","220","3.1132726669311523","7.102701663970947","0.6994759142398834","10.429048556296493","0.7690443069250746","0.7663471782072024","3.504221364511812","0.5705681818181818","0.2346590909090909","-0.10604366447732813","0.04553217217617537","0.04958456802388606","0.3752935370922281","0.8789772727272728","10"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18860","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","6840113372524660116","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797946929931641","0.9000000953674316","0","0","0","0","0","0.6930489540100098","0","0","1","0","0.4982674717903137","26.4","220","1.945678472518921","6.513812065124512","0.8121837377548218","13.165157269140764","1.0042142460292036","0.9687020397321744","4.481778068822512","0.5915909090909091","0.2909090909090909","-0.10267486852403038","0.0431088652554377","0.04872178358701296","0.3145020007712073","0.8517045454545454","10"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18860","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","6840113372524660116","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797946929931641","0.9000000953674316","0","0","0","0","0","0.6930489540100098","0","0","0","0","0.6902655363082886","26.4","220","1.32395339012146","2.157487630844116","0.8721988350152969","13.049095526981546","0.800996525043791","0.9085538260808045","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7306818181818182","10"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18877","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16789553234109922125","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7811355590820312","0.9000000953674316","0","0","0","0","0","0.707895040512085","0","0","0","0","0.5437077879905701","26.4","220","1.6713483333587646","6.491711616516113","0.8386728912591934","13.176768092566817","0.9889618854292415","0.9879616567865014","33.619762840945356","0.545","0.2875","-0.08718990710981267","0.07838011114007698","0.0843786695726181","0.34363079407843405","0.8619318181818182","11"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18877","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16789553234109922125","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7811355590820312","0.9000000953674316","0","0","0","0","0","0.707895040512085","0","0","0","0","0.61296546459198","26.4","220","2.4813084602355957","6.744915008544922","0.7604913860559464","12.004394053396936","0.9148943979377774","0.9329993080771105","25.11741749774294","0.5843181818181818","0.2840909090909091","-0.11315067315698743","0.02411874186753644","0.030170277314749222","0.36819209827795013","0.8585227272727273","11"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18877","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16789553234109922125","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7811355590820312","0.9000000953674316","0","0","0","0","0","0.707895040512085","0","0","0","0","0.6217149496078491","26.4","220","2.3638687133789062","6.508455276489258","0.7718272805213928","12.30043347160904","1.084352777695114","1.0286105912517418","28.10099965718109","0.5645454545454546","0.29659090909090907","-0.09782054060986409","0.04289313753273387","0.05136507313074424","0.32468586481970485","0.834659090909091","11"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18877","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","16789553234109922125","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7811355590820312","0.9000000953674316","0","0","0","0","0","0.707895040512085","0","0","1","0","0.4979933202266693","26.4","220","1.3355498313903809","2.33022141456604","0.8710858821868896","13.25278071028879","0.8447782264345072","0.9025087516246871","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.709659090909091","11"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18894","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1433206956922128017","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7777318954467773","0.9000000953674316","0","0","0","0","0","0.6862272024154663","0","0","0","0","0.5743843913078308","26.4","220","2.3372910022735596","6.54520845413208","0.7743200659751892","12.240789564402803","0.8581031995571472","0.8240330627357418","18.11873363588926","0.5881818181818181","0.26590909090909093","-0.11828565676124798","0.06787446282449347","0.07333975287646309","0.3378266802472705","0.8272727272727273","12"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18894","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1433206956922128017","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7777318954467773","0.9000000953674316","0","0","0","0","0","0.6862272024154663","0","0","0","0","0.5260219573974609","26.4","220","2.894402027130127","6.806185722351074","0.7205275297164917","11.828907215321351","0.8030200101435184","0.7858100564303723","17.124239716543922","0.5731818181818182","0.2471590909090909","-0.10805838528624305","0.03519274049519476","0.041491485939633706","0.3727043750367571","0.8772727272727273","12"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18894","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1433206956922128017","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7777318954467773","0.9000000953674316","0","0","0","0","0","0.6862272024154663","0","0","0","0","0.578650712966919","26.4","220","2.1890835762023926","6.531165599822998","0.788630411028862","13.061564658653879","0.8917026023973118","0.890516876751049","14.740061023687964","0.5486363636363636","0.29829545454545453","-0.06962357316879682","0.07128048316055985","0.08128699443968768","0.43014478441509446","0.8380681818181818","12"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18894","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","1433206956922128017","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7777318954467773","0.9000000953674316","0","0","0","0","0","0.6862272024154663","0","0","1","0","0.481990247964859","26.4","220","1.2803796529769897","2.343151092529297","0.876371406018734","13.584998377922602","0.7783404772254554","0.9033531708473509","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7528409090909091","12"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18911","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","8926604167034957149","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7820549011230469","0.9000000953674316","0","0","0","0","0","0.7066352367401123","0","0","0","0","0.596286952495575","26.4","220","3.161484718322754","6.740509510040283","0.694932371377945","10.83946600357217","0.855989204143936","0.917229873822494","15.898611703993414","0.5702272727272727","0.24375","-0.11459395743950247","0.06774386011671461","0.07145337010240538","0.3173268081177851","0.8551136363636364","13"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18911","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","8926604167034957149","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7820549011230469","0.9000000953674316","0","0","0","0","0","0.7066352367401123","0","0","0","0","0.5537295937538147","26.4","220","2.1643788814544678","6.475429534912109","0.7911481559276581","12.408687479190121","0.9752567554062063","0.9685127141462131","13.437326421196552","0.5786363636363636","0.31477272727272726","-0.10492195595186246","0.028450230329343767","0.031065196347299852","0.4072297665909034","0.8403409090909091","13"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18911","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","8926604167034957149","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7820549011230469","0.9000000953674316","0","0","0","0","0","0.7066352367401123","0","0","1","0","0.48738381266593933","26.4","220","2.3800406455993652","6.531041622161865","0.7703378647565842","13.011076221584517","1.0103427584198388","0.9572156083854761","13.02873022908567","0.5904545454545455","0.31363636363636366","-0.10189358271453129","0.0418362173108665","0.04663191375538522","0.2926424764667022","0.81875","13"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18911","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","8926604167034957149","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7820549011230469","0.9000000953674316","0","0","0","0","0","0.7066352367401123","0","0","0","0","0.6111305952072144","26.4","220","1.2422959804534912","2.0517642498016357","0.8801245912909508","13.524850933219568","0.9643866192210805","1.0643510130657392","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7295454545454545","13"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18928","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1956053665829634464","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797808647155762","0.9000000953674316","0","0","0","0","0","0.7019658088684082","0","0","0","0","0.5843722224235535","26.4","220","2.868010997772217","6.783740997314453","0.7230046391487122","11.450423001972013","0.829812034541233","0.8609765453772111","9.885616135712057","0.6263636363636363","0.2767045454545455","-0.13483920845415429","0.05642361134272724","0.0631038903646406","0.3555438460845943","0.8375","14"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18928","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1956053665829634464","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797808647155762","0.9000000953674316","0","0","0","0","0","0.7019658088684082","0","0","0","0","0.5245065689086914","26.4","220","3.061168670654297","7.102785587310791","0.7043492794036865","11.89335050943373","0.9781206670809875","0.9767766486176036","12.488743295332164","0.6153409090909091","0.26988636363636365","-0.11836531086038865","0.03341550429527059","0.03792813227687374","0.32913955281642476","0.8795454545454545","14"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18928","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","1956053665829634464","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797808647155762","0.9000000953674316","0","0","0","0","0","0.7019658088684082","0","1","1","0","0.4306269884109497","26.4","220","2.3760242462158203","6.757881164550781","0.7705212086439133","11.78710650839912","0.9227732397446579","0.9661080396988175","14.850057897737399","0.5609090909090909","0.23636363636363636","-0.08200704945438639","0.07030259574006355","0.07534979906954","0.35635789354751574","0.8596590909090909","14"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18928","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","1956053665829634464","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7797808647155762","0.9000000953674316","0","0","0","0","0","0.7019658088684082","0","0","1","0","0.4924313426017761","26.4","220","1.2795960903167725","2.204944372177124","0.8764153346419334","12.816959490912268","0.7616240131330084","0.8697023669003763","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7801136363636364","14"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18945","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","10677594266795308350","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7757778167724609","0.9000000953674316","0","0","0","0","0","0.6885620355606079","0","0","0","0","0.5477346777915955","26.4","220","2.8771142959594727","6.7367658615112305","0.7219760715961456","11.200945052735733","0.9383706406774845","0.9453404555774548","4.27245568187738","0.5892045454545455","0.24147727272727273","-0.12524043803857285","0.06315811436963181","0.067059481309908","0.31473676970922515","0.8238636363636364","15"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18945","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","10677594266795308350","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7757778167724609","0.9000000953674316","0","0","0","0","0","0.6885620355606079","0","0","1","0","0.5010625720024109","26.4","220","2.505702257156372","6.530738830566406","0.757866695523262","11.846034672875248","0.8440160853110931","0.8700363467362794","4.901982386813457","0.5605681818181818","0.2761363636363636","-0.09838203838503803","0.03861050585857267","0.04351419766243984","0.36816599915347153","0.897159090909091","15"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18945","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","10677594266795308350","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7757778167724609","0.9000000953674316","0","0","0","0","0","0.6885620355606079","0","0","0","0","0.611212432384491","26.4","220","2.749005079269409","6.904971599578857","0.734355628490448","11.100282885803836","0.9342867977917194","1.0477391424504194","4.718113408572125","0.5811363636363637","0.2840909090909091","-0.09520368849803303","0.05174325585117311","0.05238674138170668","0.3666367277682049","0.9","15"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18945","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","10677594266795308350","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7757778167724609","0.9000000953674316","0","0","0","0","0","0.6885620355606079","0","0","0","0","0.557448148727417","26.4","220","1.4102141857147217","3.3146703243255615","0.8637268990278244","13.598781547392718","0.8917157948694446","0.9851679915477607","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7357954545454546","15"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18962","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5852730829311934106","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.785834789276123","0.9000000953674316","0","0","0","0","0","0.6901827454566956","0","0","0","0","0.533450722694397","26.4","220","2.053481101989746","6.688016891479492","0.8016063719987869","12.854114509245846","0.9129496808248487","0.9037213616073132","34.14332278361226","0.5663636363636364","0.2590909090909091","-0.1008869724038563","0.07374553678873129","0.08094777447233364","0.335413736165732","0.834659090909091","16"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18962","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5852730829311934106","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.785834789276123","0.9000000953674316","0","0","0","0","0","0.6901827454566956","0","0","1","0","0.4943329095840454","26.4","220","3.3281073570251465","7.102718830108643","0.6784604787826538","10.523827155102481","0.6980168060484258","0.7564059384505857","24.69743613797949","0.6347727272727273","0.36306818181818185","-0.12327475423237429","0.021027832979365516","0.028008657009623954","0.3058523874256392","0.8789772727272728","16"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18962","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5852730829311934106","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.785834789276123","0.9000000953674316","0","0","0","0","0","0.6901827454566956","0","0","1","0","0.5095198154449463","26.4","220","3.0561108589172363","6.769687652587891","0.704738974571228","10.637528590416423","0.9005000132051382","0.9533890143714168","28.11336329601049","0.5859090909090909","0.2505681818181818","-0.11427090320617928","0.040766986695642125","0.04552233185188909","0.3062781626913244","0.8409090909090909","16"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18962","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","5852730829311934106","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.785834789276123","0.9000000953674316","0","0","0","0","0","0.6901827454566956","0","0","0","0","0.5748955011367798","26.4","220","1.4714022874832153","2.4745049476623535","0.8578429371118546","14.615722346728035","0.8922564151612196","0.9755527258596637","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7704545454545455","16"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18979","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","4534662631166576093","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7758617401123047","0.9000000953674316","0","0","0","0","0","0.7103341817855835","0","0","0","0","0.594987690448761","26.4","220","2.31124210357666","6.511749744415283","0.7770376652479172","12.60713357194743","0.9588585141792216","0.9691982972350988","15.438492499577643","0.5665909090909091","0.2551136363636364","-0.12022517687631626","0.05889148510036139","0.06480686440446157","0.31819873096671547","0.8198863636363637","17"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18979","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","4534662631166576093","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7758617401123047","0.9000000953674316","0","0","0","0","0","0.7103341817855835","0","0","0","0","0.5847399830818176","26.4","220","3.238039970397949","7.081820011138916","0.6876307427883148","11.362541025743212","0.8293162673796443","0.7690956313163042","17.62665630753459","0.6318181818181818","0.2988636363636364","-0.1316716756247436","0.026841290447771483","0.03377631899332994","0.34155018426627765","0.8255681818181818","17"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18979","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","4534662631166576093","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7758617401123047","0.9000000953674316","0","0","0","0","0","0.7103341817855835","0","0","0","0","0.5357193946838379","26.4","220","3.1730785369873047","6.748199939727783","0.6938974857330322","11.06406295927718","0.8406595668332143","0.8794747172431512","16.797758237358224","0.6301136363636364","0.31420454545454546","-0.12371652138546059","0.033778731399954603","0.0354083775224102","0.32947951982020873","0.8482954545454545","17"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18979","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","4534662631166576093","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7758617401123047","0.9000000953674316","0","0","0","0","0","0.7103341817855835","0","0","0","0","0.6460654735565186","26.4","220","1.171014666557312","2.1034319400787354","0.8870338276028633","13.685400005241718","0.8150937383486466","0.8806053530594165","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7261363636363637","17"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18996","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5106166668490953911","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.781407356262207","0.9000000953674316","0","0","0","0","0","0.7052741646766663","0","0","0","0","0.5775164365768433","26.4","220","2.3675012588500977","6.514049530029297","0.7711953371763229","12.594600075608469","1.0227459269829773","1.0264710932292722","14.520005284893243","0.5980681818181818","0.29659090909090907","-0.12896477561482197","0.05004200241220152","0.05678568617979118","0.30324008703261685","0.8386363636363636","18"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18996","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5106166668490953911","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.781407356262207","0.9000000953674316","0","0","0","0","0","0.7052741646766663","0","0","0","0","0.6042789816856384","26.4","220","3.178765296936035","7.102644443511963","0.6927915811538696","11.645267418933827","0.7939715026115829","0.8226458143104206","14.727262384588936","0.6306818181818182","0.30113636363636365","-0.13120268418939754","0.020342880667314548","0.02969857433340964","0.3378260964676541","0.8619318181818182","18"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18996","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","5106166668490953911","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.781407356262207","0.9000000953674316","0","0","0","0","0","0.7052741646766663","0","0","0","0","0.5521147847175598","26.4","220","2.209439277648926","6.522265911102295","0.7864710688591003","12.24371109645108","0.8904159119522029","0.9202832872725346","13.121260967587164","0.5407954545454545","0.2585227272727273","-0.07319092355481768","0.06603492951328861","0.06866696920799832","0.38089292054731627","0.8607954545454546","18"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","18996","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","5106166668490953911","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.781407356262207","0.9000000953674316","0","0","0","0","0","0.7052741646766663","0","0","0","0","0.5789013504981995","26.4","220","1.2748477458953857","2.1873786449432373","0.8767936825752258","12.893980613756867","0.773534760962833","0.861197723380544","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.73125","18"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","19013","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16120579951189089958","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7759923934936523","0.9000000953674316","0","0","0","0","0","0.6877896189689636","0","0","1","0","0.5023740530014038","26.4","220","2.322206497192383","6.482050895690918","0.7757513076066971","12.162268935864631","1.03763018572195","1.0549735677174545","7.144163011848419","0.5409090909090909","0.25625","-0.09999337637472352","0.07473633685651493","0.0820891760636223","0.32962084666876706","0.8465909090909091","19"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","19013","passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16120579951189089958","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7759923934936523","0.9000000953674316","0","0","0","0","0","0.6877896189689636","0","0","0","0","0.5705787539482117","26.4","220","3.1039109230041504","6.8847174644470215","0.7002643942832947","11.13854243759647","0.9203156400810588","0.9352903252636845","14.697258521813307","0.5679545454545455","0.2539772727272727","-0.09424625088810107","0.04954012847061851","0.05835014999569808","0.3630321913351263","0.8573863636363637","19"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","19013","residual_passive_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","16120579951189089958","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7759923934936523","0.9000000953674316","0","0","0","0","0","0.6877896189689636","0","0","0","0","0.619446873664856","26.4","220","3.099297046661377","6.821876525878906","0.7007099390029907","11.373845644537937","0.9144840181297199","0.943648185851899","12.764068009644028","0.5797727272727272","0.2528409090909091","-0.09860040445091604","0.053559159507287915","0.05515614665315613","0.29523372981778057","0.8693181818181818","19"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","19013","rvo_reactive","clean","0.0","0.0","neighbor_gaussian_v1","16120579951189089958","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7759923934936523","0.9000000953674316","0","0","0","0","0","0.6877896189689636","0","0","0","0","0.5384455919265747","26.4","220","1.2905352115631104","2.473088264465332","0.8753767907619476","12.950025384603578","0.7425559372387149","0.8303267467597669","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7420454545454546","19"
"merge_bottleneck","density_v4_interaction_tiers","rvo_multistep_density_v1","main","fixed","8","19030","icgp_rvo_mpc","clean","0.0","0.0","neighbor_gaussian_v1","10091004992776102264","12.0","8.0","96.0","0.08333333333333333","12.0","x","y","2.2","3.6363636363636362","0.7824063301086426","0.9000000953674316","0","0","0","0","0","0.7014642953872681","0","0","1","0","0.5014492273330688","26.4","220","3.029454469680786","6.8126325607299805","0.707700252532959","10.810885138710546","0.950484290685166","0.9941690056161447","2.957663237744286","0.6105681818181818","0.2539772727272727","-0.14440655848582237","0.03941674503674117","0.04334050518806241","0.29557284016427265","0.8784090909090909","20"
