scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,architecture,candidate_conditioned,feature_key,planner_method,training_seed,seed_index
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,545854859487413235,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,0,0,0.5856834650039673,26.4,220,2.3807244300842285,6.548431396484375,0.7699436694383621,12.872186755035273,1.0154050327160142,1.0257057686421005,0.0984809090203436,0.6438636363636364,0.3426136363636363,-0.1411499003625587,0.0188071482370576,0.0246985011628458,0.3571625681776058,0.8755681818181819,plain,0,x_passive,passive_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,545854859487413235,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,0,0,0.5365511775016785,26.4,220,1.7291885614395142,6.476165771484375,0.8329034745693207,13.43782542659028,1.2390768879516558,1.2589860940521411,0.1308738631037571,0.5565909090909091,0.2801136363636363,-0.1024895228536471,0.0732122580811312,0.0879956728730621,0.3339760374237019,0.8613636363636363,residual,1,x_intent,icgp_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,545854859487413235,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,0,0,0.5440180897712708,26.4,220,2.3555052280426025,6.507502555847168,0.7723806649446487,12.943932508665966,1.0842730737545274,1.0731895714998243,0.1312392045127291,0.5736363636363636,0.265340909090909,-0.0954824532958541,0.0481983678264497,0.0503614823098333,0.3399547419239899,0.8534090909090909,residual,0,x_passive,residual_passive_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,7463771753998074221,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,0,0,0.6773709654808044,26.4,220,3.094428539276123,6.927572250366211,0.7009763717651367,11.448815179430312,1.2066099689088083,1.19273173450069,0.099133181786535,0.6423863636363636,0.3125,-0.1484266299255389,0.021718903006373,0.0250959754856102,0.3606778753848778,0.8602272727272727,plain,1,x_intent,icgp_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,7463771753998074221,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,1,0,0.4978480935096741,26.4,220,2.959388494491577,6.817355155944824,0.7140256762504578,11.842513010609764,1.2126240038058975,1.2041484542868357,0.1004265910358464,0.6552272727272728,0.3210227272727273,-0.1464445192560202,0.0099881992794379,0.0179349052574411,0.3229617352286197,0.8505681818181818,plain,0,x_passive,passive_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,7463771753998074221,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,1,0,0.4466036260128021,26.4,220,3.0726680755615234,6.767436027526856,0.7030791342258453,11.597927261415862,1.2461534134366297,1.204869991540909,0.1260511932659111,0.5896590909090909,0.246590909090909,-0.1171436625516268,0.0605555912202939,0.0707539537644728,0.3092774882737342,0.8670454545454546,residual,1,x_intent,icgp_rvo_mpc,7,15
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18945,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,7463771753998074221,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7757778167724609,0.9000000953674316,0,0,0,0,0,0.6885620355606079,0,0,1,0,0.5096036791801453,26.4,220,2.2534656524658203,6.4940104484558105,0.7822410464286804,12.885759878012324,1.3270935126664964,1.2241231566125697,0.1317868750365133,0.55625,0.2704545454545454,-0.0879696652777192,0.0509282745208914,0.0551706432237528,0.3399748613601716,0.8579545454545454,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,10904546857478699036,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.9244195222854614,9.72,81,0.217255100607872,0.2816369533538818,0.9773551877588034,9.900599181652067,0.7702058902639827,0.3728934546354379,0.18662870372933,0.1537037037037037,0.0833333333333333,0.8225844549258917,0.9781822583042548,1.0487976409623652,2.4707908781811048,0.4104938271604938,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,10904546857478699036,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.920752763748169,9.96,83,0.2020705342292785,0.3259161114692688,0.9789378978312016,9.981107148341836,0.8252574060650835,0.4027827333296641,0.2035490955655317,0.1373493975903614,0.0903614457831325,0.8937803353144821,0.9797569125100792,1.0352591641983355,2.40138549577759,0.4246987951807229,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,10904546857478699036,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.9011579751968384,9.84,82,0.2922655344009399,0.3586276471614837,0.969536742195487,9.910609308630228,0.7861053929096316,0.3984367243720857,0.2750810975756882,0.1170731707317073,0.0884146341463414,1.2011564902170768,1.3460891873807443,1.389709192812443,2.4455202739849327,0.3201219512195122,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,10904546857478699036,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.916452407836914,10.32,86,0.160822719335556,0.3334948718547821,0.9832372162491084,10.114739456679672,0.8354436498254451,0.4433853213022444,0.2542997083997592,0.163953488372093,0.1337209302325581,1.1167250183857111,1.2017204909078605,1.2338013507200536,2.524613375566727,0.3633720930232558,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,9689894418729193643,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7666610479354858,11.76,98,0.122078999876976,0.2989044189453125,0.987275529652834,10.31399068061728,0.8241032097412615,0.4740246351615509,0.1887561222098824,0.175,0.1147959183673469,0.81215409372363,0.964435631076292,1.0399724719566958,2.6366464525400377,0.4005102040816326,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,9689894418729193643,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7662035822868347,11.76,98,0.0948927477002143,0.2818622589111328,0.9901091922074556,10.4873938105884,0.7806521820614818,0.4118192147014171,0.2074619895916394,0.1551020408163265,0.0943877551020408,0.8206039122990997,0.9139954177373828,0.9729369903378644,2.4691020768150995,0.3520408163265306,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,9689894418729193643,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7245445251464844,11.76,98,0.1205440163612365,0.28950035572052,0.9874355234205724,10.373072371010494,0.7844325549192537,0.4204467999318503,0.3303290807763209,0.110204081632653,0.0535714285714285,1.1241306092215664,1.2778050476130174,1.3408201786267515,2.543231108900236,0.3596938775510204,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,9689894418729193643,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7401812076568604,11.64,97,0.1230996176600456,0.338109940290451,0.9871691493317484,10.34547967398248,0.779609930999193,0.4338138898894231,0.3632871138853664,0.1175257731958762,0.0721649484536082,1.0671813164438246,1.159881407581654,1.2202967715386264,2.4034052607693623,0.3427835051546392,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,14499064141274985670,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,1.0018622875213623,11.28,94,0.103283554315567,0.3164131045341491,0.9892346067354084,10.284608730114996,0.9242601214630648,0.5559476820764035,0.2386545212233458,0.1085106382978723,0.0531914893617021,0.9113211149754042,1.0557936627623885,1.128897192579635,2.326940122544765,0.4521276595744681,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,14499064141274985670,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,1.0036141872406006,11.76,98,0.1323579996824264,0.2825760245323181,0.9862041352316736,10.325078472262248,0.98057931962385,0.6318825587161876,0.2207204089820746,0.1530612244897959,0.1224489795918367,0.9610567784873884,1.035954530321974,1.0991258296104414,2.3624953889968445,0.423469387755102,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,14499064141274985670,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.92985862493515,11.88,99,0.1463225483894348,0.3388137221336365,0.9847485898062588,10.442287339828908,0.9689288427818076,0.615386602717341,0.303048484828182,0.1292929292929293,0.0959595959595959,1.1229498112205454,1.2748392152485222,1.3217448402956278,2.4187672560082545,0.4065656565656566,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,14499064141274985670,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,1.0357452630996704,11.64,97,0.1292777061462402,0.378475159406662,0.986525198444724,10.40693520870991,0.9843712195984482,0.6311771346839051,0.2546170102336357,0.1448453608247422,0.1211340206185567,1.113409839027475,1.1972085503404288,1.230455233738902,2.380674037097656,0.422680412371134,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,17286405416364363317,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7126895785331726,11.88,99,0.1077939346432685,0.3049109876155853,0.988764482550323,10.508542094030418,0.9268918571419864,0.5855450858141413,0.2044285347713439,0.1919191919191919,0.1338383838383838,0.8905088376496552,1.0486776746026794,1.14739330143489,2.382765222571113,0.4419191919191919,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,17286405416364363317,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.6903504729270935,12.12,101,0.1330954879522323,0.292879045009613,0.98612726572901,10.679548734333366,0.959214030755776,0.5989091037879094,0.2189831669029715,0.2366336633663366,0.2103960396039604,0.9444131206464722,1.030435504866856,1.106389709015441,2.412431287104541,0.4331683168316831,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,17286405416364363317,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7282511591911316,12.12,101,0.0991502553224563,0.2873265147209167,0.9896654263138772,10.643883637618272,0.8258200764822046,0.4966162253821743,0.3321247521412125,0.1044554455445544,0.0717821782178217,1.2155799703250203,1.3752005353599492,1.4616866072982846,2.509204034716777,0.3811881188118812,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14680,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,17286405416364363317,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7093830108642578,0.6545653343200684,0,0,0,0,0,6.677427768707275,1,0,0,0,0.7282511591911316,12.24,102,0.1358629316091537,0.3752123713493347,0.9858388109132648,10.552474671159873,0.854489033010003,0.5136951021088155,0.3771161760132778,0.1014705882352941,0.0808823529411764,1.2935908256312283,1.3798646155803225,1.4591811233861187,2.560309986483817,0.3602941176470588,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,16246213038985809602,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6273629665374756,13.8,115,0.2044853866100311,0.3544519543647766,0.9786787610501052,10.923252298147418,0.9663204543292524,0.7064687946892303,0.1268524997968874,0.3456521739130435,0.2130434782608695,0.074577504325982,0.2313679498604134,0.2618460823441653,0.9350885037235592,0.55,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,16246213038985809602,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.612351655960083,19.92,166,0.1598440110683441,0.3762328028678894,0.9833334181457758,11.765898359124549,0.8791899230325572,0.764817897903632,0.1056714606519047,0.3018072289156626,0.2590361445783132,0.2182088338760575,0.3128335785884859,0.3575111861465252,1.01739363857242,0.5753012048192772,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,16246213038985809602,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6305084228515625,13.56,113,0.1433066576719284,0.2926394343376159,0.985057732090354,10.8525974146105,0.8971746798493463,0.6719838021801109,0.1236438048479097,0.2907079646017699,0.2101769911504424,0.2128608697213323,0.3627638761264034,0.4386372087355209,1.0583497832583644,0.5851769911504425,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,16246213038985809602,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6897803544998169,22.08,184,0.202936366200447,0.3797577321529388,0.9788402747362852,13.262606213425896,0.8556104529871726,0.7628771074257953,0.1141700408286693,0.2808423913043478,0.1997282608695652,0.3136934168945173,0.4141199132411376,0.5014889522479928,1.1883938064701534,0.5475543478260869,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,15369543326829523254,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6175904273986816,15.96,133,0.180167555809021,0.3735269904136657,0.981214327737689,11.839045355285634,0.9817083007761074,0.7222175767603225,0.0859210526424502,0.3588345864661654,0.2537593984962406,0.11517334111406,0.2684728455341848,0.3263174699616611,1.0110703625804502,0.5695488721804511,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,15369543326829523254,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.619859516620636,13.44,112,0.2031015306711197,0.3673547804355621,0.9788230527192354,11.004586862036376,1.0489157314462187,0.7246562153865982,0.0918520089336587,0.409375,0.3314732142857143,0.0915916900499932,0.2085421422275249,0.2567953773020833,1.017254203343764,0.5636160714285714,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,15369543326829523254,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,0,0,0,0,0.644737184047699,26.4,220,0.2205841243267059,0.5364550948143005,0.977000180631876,13.132775944108287,0.7346839677542448,0.678902563368055,0.1183931251778796,0.2982954545454545,0.2011363636363636,0.2818936028899837,0.4345776723503051,0.5546137279720809,1.061042156571692,0.5170454545454546,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,15369543326829523254,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6435907483100891,12.24,102,0.1884855329990387,0.3625106513500213,0.980347029864788,10.712200757698156,0.9447306307653586,0.6851746748913737,0.1216261029470593,0.3073529411764706,0.2512254901960784,0.2109966060816877,0.3164052006098278,0.3672770289981775,1.0016316273253338,0.5857843137254902,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,10696834640654959669,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6495019197463989,14.28,119,0.1809164881706237,0.3741790652275085,0.9811362382024528,10.93626250543457,1.0869193668751156,0.8530903309583664,0.0966626045562154,0.415546218487395,0.3035714285714285,0.0669331923560455,0.2300309221243032,0.2884723049962597,0.935100316679528,0.6186974789915967,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,10696834640654959669,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,0,0,0,0,0.7131726145744324,26.4,220,0.2120707482099533,0.571480393409729,0.9778878521174192,12.595742273235372,0.934369029036977,0.9125379000367088,0.0973624431935604,0.2614772727272727,0.2130681818181818,0.305980486887486,0.3912516344927083,0.4297432022249666,1.0484196089140394,0.602840909090909,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,10696834640654959669,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6682851314544678,15.84,132,0.1698083579540252,0.3771103918552398,0.9822944588959216,11.276495378100662,1.0248792821499095,0.8777070104737174,0.1532244319109436,0.3340909090909091,0.2414772727272727,0.2098029698971677,0.3623411477673235,0.4557611990313638,1.0635574281712374,0.5823863636363636,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,10696834640654959669,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6498165130615234,16.08,134,0.180969625711441,0.3674914836883545,0.9811306968331336,11.351510648382828,1.0263740201550189,0.8469694858389114,0.1257783583988289,0.3380597014925373,0.2705223880597014,0.2465217395293276,0.3564644933468315,0.4061426029886716,0.9815961120822538,0.6296641791044776,residual,0,x_passive,residual_passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,1784609303978021293,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6995713114738464,22.44,187,0.1827781349420547,0.3426814675331116,0.980942128226161,12.94016951501544,1.076477651250235,0.9626001679004832,0.0902824203438937,0.3013368983957219,0.2058823529411764,0.1781173047211014,0.3275823066780035,0.3751910858734805,1.0522486204044388,0.5668449197860963,plain,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,1784609303978021293,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,0,0,0,0,0.7325379252433777,26.4,220,0.2110746949911117,0.5930885672569275,0.9779917076230048,13.221765173671884,1.0723458140919155,1.0236638823016124,0.0909983523425498,0.2938636363636364,0.2272727272727272,0.2869987338298234,0.3788258874414236,0.4208290810068139,1.0476035685126075,0.5409090909090909,plain,0,x_passive,passive_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,1784609303978021293,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6534116864204407,23.16,193,0.1842953413724899,0.3684200048446655,0.9807839319109916,12.538273979247606,0.9801788957104318,0.9036720532518594,0.1154008416918593,0.3379533678756476,0.2648963730569948,0.2648169458106401,0.4201259835075993,0.5218153458173566,1.1255826182979995,0.4935233160621761,residual,1,x_intent,icgp_rvo_mpc,7,15
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18680,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,1784609303978021293,11.0,11.0,121.0,0.0661157024793388,15.125,y,x,11.0,0.7272727272727273,0.6502008438110352,0.6509380340576172,0,0,0,0,0,1.3722586631774902,1,0,0,0,0.6929494738578796,23.52,196,0.1687850952148437,0.3739148676395416,0.9824011512100695,12.38823120199595,1.013131957957331,0.9846654868095503,0.1194373089303405,0.2950255102040816,0.2315051020408163,0.3128365887522969,0.4129803078910526,0.515482371282973,1.0619382626107154,0.5133928571428571,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14140,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,968730783039911364,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9610376358032228,0.9752588272094728,0,0,0,0,0,1.201078333854675,1,0,0,0,0.5400606989860535,12.72,106,0.1103695258498191,0.3373172283172607,0.9892243426293136,11.733878372586332,0.6226168322104539,0.4270935598409401,0.1626863206938822,0.1900943396226415,0.1273584905660377,0.2141799431184377,0.3450864387163014,0.3852331417433496,0.5472379489692877,0.7287735849056604,plain,1,x_intent,icgp_rvo_mpc,7,16
