time_s,robot_id,model_name,pose_topic,x,y,yaw,bridge_source,odom_mode,start_x,start_y,start_error_m,within_start_tolerance
104.900000,robot4,robot4,/robot4/ground_truth_pose,1.717247,0.718892,1.906950,model_states,world,2.200000,0.700000,0.483123,False
105.000000,robot1,robot1,/robot1/ground_truth_pose,-0.817540,-1.312146,1.004184,model_states,world,-2.200000,-0.900000,1.442588,False
105.000000,robot2,robot2,/robot2/ground_truth_pose,-0.125425,0.474563,1.547101,model_states,world,-2.200000,0.300000,2.081907,False
105.000000,robot3,robot3,/robot3/ground_truth_pose,0.966834,-0.987996,-2.703055,model_states,world,2.200000,-0.700000,1.266349,False
105.000000,robot4,robot4,/robot4/ground_truth_pose,1.715821,0.722761,1.939386,model_states,world,2.200000,0.700000,0.484714,False
105.100000,robot1,robot1,/robot1/ground_truth_pose,-0.817508,-1.310996,0.957264,model_states,world,-2.200000,-0.900000,1.442290,False
105.100000,robot2,robot2,/robot2/ground_truth_pose,-0.125449,0.474660,1.400850,model_states,world,-2.200000,0.300000,2.081890,False
105.100000,robot3,robot3,/robot3/ground_truth_pose,0.964884,-0.988816,-2.764520,model_states,world,2.200000,-0.700000,1.268434,False
105.100000,robot4,robot4,/robot4/ground_truth_pose,1.714279,0.726563,1.971791,model_states,world,2.200000,0.700000,0.486447,False
105.200000,robot1,robot1,/robot1/ground_truth_pose,-0.817362,-1.311086,0.956237,model_states,world,-2.200000,-0.900000,1.442456,False
105.200000,robot2,robot2,/robot2/ground_truth_pose,-0.125418,0.474608,1.255089,model_states,world,-2.200000,0.300000,2.081917,False
105.200000,robot3,robot3,/robot3/ground_truth_pose,0.962912,-0.989602,-2.720816,model_states,world,2.200000,-0.700000,1.270534,False
105.200000,robot4,robot4,/robot4/ground_truth_pose,1.712617,0.730346,2.004249,model_states,world,2.200000,0.700000,0.488326,False
105.300000,robot1,robot1,/robot1/ground_truth_pose,-0.816698,-1.311510,0.958041,model_states,world,-2.200000,-0.900000,1.443213,False
105.300000,robot2,robot2,/robot2/ground_truth_pose,-0.125428,0.474656,1.109253,model_states,world,-2.200000,0.300000,2.081911,False
105.300000,robot3,robot3,/robot3/ground_truth_pose,0.961861,-0.990112,-2.605076,model_states,world,2.200000,-0.700000,1.271673,False
105.300000,robot4,robot4,/robot4/ground_truth_pose,1.710704,0.734288,2.054426,model_states,world,2.200000,0.700000,0.490496,False
105.400000,robot1,robot1,/robot1/ground_truth_pose,-0.816406,-1.311787,0.960614,model_states,world,-2.200000,-0.900000,1.443572,False
105.400000,robot2,robot2,/robot2/ground_truth_pose,-0.125412,0.474523,0.962692,model_states,world,-2.200000,0.300000,2.081916,False
105.400000,robot3,robot3,/robot3/ground_truth_pose,0.961167,-0.990608,-2.487227,model_states,world,2.200000,-0.700000,1.272462,False
105.400000,robot4,robot4,/robot4/ground_truth_pose,1.709158,0.737089,2.186712,model_states,world,2.200000,0.700000,0.492241,False
105.500000,robot1,robot1,/robot1/ground_truth_pose,-0.816850,-1.311344,0.956342,model_states,world,-2.200000,-0.900000,1.443020,False
105.500000,robot2,robot2,/robot2/ground_truth_pose,-0.125461,0.474547,0.817199,model_states,world,-2.200000,0.300000,2.081869,False
105.500000,robot3,robot3,/robot3/ground_truth_pose,0.960522,-0.991172,-2.369585,model_states,world,2.200000,-0.700000,1.273219,False
105.500000,robot4,robot4,/robot4/ground_truth_pose,1.708071,0.738303,2.332551,model_states,world,2.200000,0.700000,0.493418,False
105.600000,robot1,robot1,/robot1/ground_truth_pose,-0.816754,-1.311466,0.957565,model_states,world,-2.200000,-0.900000,1.443147,False
105.600000,robot2,robot2,/robot2/ground_truth_pose,-0.125457,0.474582,0.671441,model_states,world,-2.200000,0.300000,2.081876,False
105.600000,robot3,robot3,/robot3/ground_truth_pose,0.959928,-0.991810,-2.251972,model_states,world,2.200000,-0.700000,1.273943,False
105.600000,robot4,robot4,/robot4/ground_truth_pose,1.706840,0.739405,2.478094,model_states,world,2.200000,0.700000,0.494732,False
105.700000,robot1,robot1,/robot1/ground_truth_pose,-0.816178,-1.311813,0.962551,model_states,world,-2.200000,-0.900000,1.443798,False
105.700000,robot2,robot2,/robot2/ground_truth_pose,-0.125464,0.474559,0.525692,model_states,world,-2.200000,0.300000,2.081867,False
105.700000,robot3,robot3,/robot3/ground_truth_pose,0.959427,-0.992518,-2.134442,model_states,world,2.200000,-0.700000,1.274593,False
105.700000,robot4,robot4,/robot4/ground_truth_pose,1.705454,0.740341,2.623581,model_states,world,2.200000,0.700000,0.496189,False
105.800000,robot1,robot1,/robot1/ground_truth_pose,-0.816046,-1.311938,0.965498,model_states,world,-2.200000,-0.900000,1.443960,False
105.800000,robot2,robot2,/robot2/ground_truth_pose,-0.125455,0.474581,0.379932,model_states,world,-2.200000,0.300000,2.081878,False
105.800000,robot3,robot3,/robot3/ground_truth_pose,0.959010,-0.993276,-2.016774,model_states,world,2.200000,-0.700000,1.275173,False
105.800000,robot4,robot4,/robot4/ground_truth_pose,1.703953,0.741059,2.769235,model_states,world,2.200000,0.700000,0.497744,False
105.900000,robot1,robot1,/robot1/ground_truth_pose,-0.816029,-1.313362,1.015881,model_states,world,-2.200000,-0.900000,1.444383,False
105.900000,robot2,robot2,/robot2/ground_truth_pose,-0.124521,0.474818,0.234385,model_states,world,-2.200000,0.300000,2.082829,False
105.900000,robot3,robot3,/robot3/ground_truth_pose,0.958685,-0.994077,-1.899132,model_states,world,2.200000,-0.700000,1.275674,False
105.900000,robot4,robot4,/robot4/ground_truth_pose,1.702362,0.741538,2.914761,model_states,world,2.200000,0.700000,0.499369,False
106.000000,robot1,robot1,/robot1/ground_truth_pose,-0.816036,-1.313583,1.105846,model_states,world,-2.200000,-0.900000,1.444440,False
106.000000,robot2,robot2,/robot2/ground_truth_pose,-0.123013,0.475112,0.088412,model_states,world,-2.200000,0.300000,2.084356,False
106.000000,robot3,robot3,/robot3/ground_truth_pose,0.958518,-0.994601,-1.778793,model_states,world,2.200000,-0.700000,1.275957,False
106.000000,robot4,robot4,/robot4/ground_truth_pose,1.700718,0.741802,3.060075,model_states,world,2.200000,0.700000,0.501029,False
106.100000,robot1,robot1,/robot1/ground_truth_pose,-0.815950,-1.312865,1.174828,model_states,world,-2.200000,-0.900000,1.444317,False
106.100000,robot2,robot2,/robot2/ground_truth_pose,-0.121498,0.475114,-0.057305,model_states,world,-2.200000,0.300000,2.085866,False
106.100000,robot3,robot3,/robot3/ground_truth_pose,0.958502,-0.994835,-1.656771,model_states,world,2.200000,-0.700000,1.276027,False
106.100000,robot4,robot4,/robot4/ground_truth_pose,1.698604,0.741795,-3.091573,model_states,world,2.200000,0.700000,0.503135,False
106.200000,robot1,robot1,/robot1/ground_truth_pose,-0.816134,-1.312222,1.274065,model_states,world,-2.200000,-0.900000,1.443957,False
106.200000,robot2,robot2,/robot2/ground_truth_pose,-0.119801,0.474978,-0.203865,model_states,world,-2.200000,0.300000,2.087545,False
106.200000,robot3,robot3,/robot3/ground_truth_pose,0.958494,-0.995090,-1.534646,model_states,world,2.200000,-0.700000,1.276094,False
106.200000,robot4,robot4,/robot4/ground_truth_pose,1.693496,0.741281,-2.989271,model_states,world,2.200000,0.700000,0.508183,False
106.300000,robot1,robot1,/robot1/ground_truth_pose,-0.815707,-1.312462,1.363900,model_states,world,-2.200000,-0.900000,1.444435,False
106.300000,robot2,robot2,/robot2/ground_truth_pose,-0.118421,0.474505,-0.349477,model_states,world,-2.200000,0.300000,2.088881,False
106.300000,robot3,robot3,/robot3/ground_truth_pose,0.958518,-0.995334,-1.412728,model_states,world,2.200000,-0.700000,1.276127,False
106.300000,robot4,robot4,/robot4/ground_truth_pose,1.688427,0.740254,-2.886535,model_states,world,2.200000,0.700000,0.513154,False
106.400000,robot1,robot1,/robot1/ground_truth_pose,-0.816501,-1.312864,1.452468,model_states,world,-2.200000,-0.900000,1.443789,False
106.400000,robot2,robot2,/robot2/ground_truth_pose,-0.116994,0.473892,-0.495258,model_states,world,-2.200000,0.300000,2.090252,False
106.400000,robot3,robot3,/robot3/ground_truth_pose,0.958566,-0.995580,-1.290602,model_states,world,2.200000,-0.700000,1.276137,False
106.400000,robot4,robot4,/robot4/ground_truth_pose,1.683519,0.738700,-2.783762,model_states,world,2.200000,0.700000,0.517929,False
106.500000,robot1,robot1,/robot1/ground_truth_pose,-0.816653,-1.312822,1.548903,model_states,world,-2.200000,-0.900000,1.443631,False
106.500000,robot2,robot2,/robot2/ground_truth_pose,-0.115764,0.473075,-0.609914,model_states,world,-2.200000,0.300000,2.091410,False
106.500000,robot3,robot3,/robot3/ground_truth_pose,0.958650,-0.995812,-1.168595,model_states,world,2.200000,-0.700000,1.276109,False
106.500000,robot4,robot4,/robot4/ground_truth_pose,1.678808,0.736657,-2.680970,model_states,world,2.200000,0.700000,0.522479,False
106.600000,robot1,robot1,/robot1/ground_truth_pose,-0.816480,-1.311635,1.654125,model_states,world,-2.200000,-0.900000,1.443457,False
106.600000,robot2,robot2,/robot2/ground_truth_pose,-0.114527,0.472198,-0.619674,model_states,world,-2.200000,0.300000,2.092570,False
106.600000,robot3,robot3,/robot3/ground_truth_pose,0.958759,-0.996023,-1.046517,model_states,world,2.200000,-0.700000,1.276052,False
106.600000,robot4,robot4,/robot4/ground_truth_pose,1.674321,0.734142,-2.578147,model_states,world,2.200000,0.700000,0.526787,False
106.700000,robot1,robot1,/robot1/ground_truth_pose,-0.816845,-1.311405,1.746822,model_states,world,-2.200000,-0.900000,1.443043,False
106.700000,robot2,robot2,/robot2/ground_truth_pose,-0.113448,0.471467,-0.551804,model_states,world,-2.200000,0.300000,2.093585,False
106.700000,robot3,robot3,/robot3/ground_truth_pose,0.958911,-0.996263,-0.909224,model_states,world,2.200000,-0.700000,1.275960,False
106.700000,robot4,robot4,/robot4/ground_truth_pose,1.670117,0.731178,-2.475336,model_states,world,2.200000,0.700000,0.530799,False
106.800000,robot1,robot1,/robot1/ground_truth_pose,-0.816417,-1.313222,1.808008,model_states,world,-2.200000,-0.900000,1.443972,False
106.800000,robot2,robot2,/robot2/ground_truth_pose,-0.112402,0.470870,-0.480713,model_states,world,-2.200000,0.300000,2.094579,False
106.800000,robot3,robot3,/robot3/ground_truth_pose,0.958987,-0.996339,-0.763579,model_states,world,2.200000,-0.700000,1.275903,False
106.800000,robot4,robot4,/robot4/ground_truth_pose,1.666238,0.727800,-2.372630,model_states,world,2.200000,0.700000,0.534486,False
106.900000,robot1,robot1,/robot1/ground_truth_pose,-0.817100,-1.312851,1.881600,model_states,world,-2.200000,-0.900000,1.443211,False
106.900000,robot2,robot2,/robot2/ground_truth_pose,-0.111318,0.470363,-0.409750,model_states,world,-2.200000,0.300000,2.095618,False
106.900000,robot3,robot3,/robot3/ground_truth_pose,0.959065,-0.996394,-0.618091,model_states,world,2.200000,-0.700000,1.275840,False
106.900000,robot4,robot4,/robot4/ground_truth_pose,1.662497,0.723867,-2.320881,model_states,world,2.200000,0.700000,0.538033,False
107.000000,robot1,robot1,/robot1/ground_truth_pose,-0.817577,-1.311744,1.969552,model_states,world,-2.200000,-0.900000,1.442438,False
107.000000,robot2,robot2,/robot2/ground_truth_pose,-0.110201,0.469926,-0.338884,model_states,world,-2.200000,0.300000,2.096696,False
107.000000,robot3,robot3,/robot3/ground_truth_pose,0.959151,-0.996445,-0.472495,model_states,world,2.200000,-0.700000,1.275768,False
107.000000,robot4,robot4,/robot4/ground_truth_pose,1.659434,0.720605,-2.336785,model_states,world,2.200000,0.700000,0.540959,False
107.100000,robot1,robot1,/robot1/ground_truth_pose,-0.818062,-1.310811,2.057257,model_states,world,-2.200000,-0.900000,1.441707,False
107.100000,robot2,robot2,/robot2/ground_truth_pose,-0.109060,0.469564,-0.268021,model_states,world,-2.200000,0.300000,2.097804,False
107.100000,robot3,robot3,/robot3/ground_truth_pose,0.959248,-0.996501,-0.326990,model_states,world,2.200000,-0.700000,1.275688,False
107.100000,robot4,robot4,/robot4/ground_truth_pose,1.656458,0.717550,-2.353601,model_states,world,2.200000,0.700000,0.543825,False
107.200000,robot1,robot1,/robot1/ground_truth_pose,-0.818479,-1.310371,2.140927,model_states,world,-2.200000,-0.900000,1.441181,False
107.200000,robot2,robot2,/robot2/ground_truth_pose,-0.107892,0.469288,-0.196971,model_states,world,-2.200000,0.300000,2.098946,False
107.200000,robot3,robot3,/robot3/ground_truth_pose,0.959349,-0.996508,-0.181520,model_states,world,2.200000,-0.700000,1.275591,False
107.200000,robot4,robot4,/robot4/ground_truth_pose,1.653409,0.714535,-2.370348,model_states,world,2.200000,0.700000,0.546784,False
107.300000,robot1,robot1,/robot1/ground_truth_pose,-0.819166,-1.309861,2.226433,model_states,world,-2.200000,-0.900000,1.440378,False
107.300000,robot2,robot2,/robot2/ground_truth_pose,-0.106705,0.469092,-0.126011,model_states,world,-2.200000,0.300000,2.100113,False
107.300000,robot3,robot3,/robot3/ground_truth_pose,0.959449,-0.996525,-0.036166,model_states,world,2.200000,-0.700000,1.275497,False
107.300000,robot4,robot4,/robot4/ground_truth_pose,1.650351,0.711605,-2.387131,model_states,world,2.200000,0.700000,0.549772,False
107.400000,robot1,robot1,/robot1/ground_truth_pose,-0.817739,-1.311638,2.288352,model_states,world,-2.200000,-0.900000,1.442252,False
107.400000,robot2,robot2,/robot2/ground_truth_pose,-0.105508,0.468984,-0.055127,model_states,world,-2.200000,0.300000,2.101298,False
107.400000,robot3,robot3,/robot3/ground_truth_pose,0.959540,-0.996526,0.109395,model_states,world,2.200000,-0.700000,1.275409,False
107.400000,robot4,robot4,/robot4/ground_truth_pose,1.647176,0.708673,-2.403752,model_states,world,2.200000,0.700000,0.552892,False
107.500000,robot1,robot1,/robot1/ground_truth_pose,-0.817374,-1.311024,2.367879,model_states,world,-2.200000,-0.900000,1.442427,False
107.500000,robot2,robot2,/robot2/ground_truth_pose,-0.104339,0.468963,0.015832,model_states,world,-2.200000,0.300000,2.102461,False
107.500000,robot3,robot3,/robot3/ground_truth_pose,0.959629,-0.996502,0.254940,model_states,world,2.200000,-0.700000,1.275317,False
107.500000,robot4,robot4,/robot4/ground_truth_pose,1.643972,0.705811,-2.420421,model_states,world,2.200000,0.700000,0.556058,False
107.600000,robot1,robot1,/robot1/ground_truth_pose,-0.817438,-1.311148,2.427727,model_states,world,-2.200000,-0.900000,1.442401,False
107.600000,robot2,robot2,/robot2/ground_truth_pose,-0.103151,0.469031,0.086775,model_states,world,-2.200000,0.300000,2.103651,False
107.600000,robot3,robot3,/robot3/ground_truth_pose,0.959734,-0.996469,0.400469,model_states,world,2.200000,-0.700000,1.275207,False
107.600000,robot4,robot4,/robot4/ground_truth_pose,1.640769,0.703039,-2.437092,model_states,world,2.200000,0.700000,0.559240,False
107.700000,robot1,robot1,/robot1/ground_truth_pose,-0.819292,-1.310317,2.414821,model_states,world,-2.200000,-0.900000,1.440388,False
107.700000,robot2,robot2,/robot2/ground_truth_pose,-0.101990,0.469178,0.126512,model_states,world,-2.200000,0.300000,2.104820,False
107.700000,robot3,robot3,/robot3/ground_truth_pose,0.959817,-0.996425,0.546005,model_states,world,2.200000,-0.700000,1.275117,False
107.700000,robot4,robot4,/robot4/ground_truth_pose,1.637490,0.700296,-2.453690,model_states,world,2.200000,0.700000,0.562510,False
107.800000,robot1,robot1,/robot1/ground_truth_pose,-0.821178,-1.308693,2.380098,model_states,world,-2.200000,-0.900000,1.438116,False
107.800000,robot2,robot2,/robot2/ground_truth_pose,-0.100775,0.469289,0.061853,model_states,world,-2.200000,0.300000,2.106040,False
107.800000,robot3,robot3,/robot3/ground_truth_pose,0.959907,-0.996364,0.691535,model_states,world,2.200000,-0.700000,1.275015,False
107.800000,robot4,robot4,/robot4/ground_truth_pose,1.634147,0.697583,-2.470199,model_states,world,2.200000,0.700000,0.565858,False
107.900000,robot1,robot1,/robot1/ground_truth_pose,-0.822594,-1.307621,2.313039,model_states,world,-2.200000,-0.900000,1.436454,False
107.900000,robot2,robot2,/robot2/ground_truth_pose,-0.100382,0.469313,-0.080294,model_states,world,-2.200000,0.300000,2.106434,False
107.900000,robot3,robot3,/robot3/ground_truth_pose,0.960027,-0.996238,0.805906,model_states,world,2.200000,-0.700000,1.274869,False
107.900000,robot4,robot4,/robot4/ground_truth_pose,1.630772,0.694948,-2.486771,model_states,world,2.200000,0.700000,0.569251,False
108.000000,robot1,robot1,/robot1/ground_truth_pose,-0.824392,-1.307346,2.284445,model_states,world,-2.200000,-0.900000,1.434652,False
108.000000,robot2,robot2,/robot2/ground_truth_pose,-0.100391,0.469309,-0.225887,model_states,world,-2.200000,0.300000,2.106424,False
108.000000,robot3,robot3,/robot3/ground_truth_pose,0.960198,-0.996096,0.815737,model_states,world,2.200000,-0.700000,1.274670,False
108.000000,robot4,robot4,/robot4/ground_truth_pose,1.627968,0.692828,-2.490342,model_states,world,2.200000,0.700000,0.572077,False
108.100000,robot1,robot1,/robot1/ground_truth_pose,-0.825253,-1.306428,2.211571,model_states,world,-2.200000,-0.900000,1.433566,False
108.100000,robot2,robot2,/robot2/ground_truth_pose,-0.100392,0.469308,-0.371581,model_states,world,-2.200000,0.300000,2.106423,False
108.100000,robot3,robot3,/robot3/ground_truth_pose,0.960971,-0.995357,0.735034,model_states,world,2.200000,-0.700000,1.273746,False
108.100000,robot4,robot4,/robot4/ground_truth_pose,1.625734,0.691131,-2.486499,model_states,world,2.200000,0.700000,0.574335,False
108.200000,robot1,robot1,/robot1/ground_truth_pose,-0.828587,-1.303626,2.157001,model_states,world,-2.200000,-0.900000,1.429576,False
108.200000,robot2,robot2,/robot2/ground_truth_pose,-0.100402,0.469308,-0.517143,model_states,world,-2.200000,0.300000,2.106413,False
108.200000,robot3,robot3,/robot3/ground_truth_pose,0.962441,-0.994093,0.643190,model_states,world,2.200000,-0.700000,1.272023,False
108.200000,robot4,robot4,/robot4/ground_truth_pose,1.623507,0.689417,-2.482757,model_states,world,2.200000,0.700000,0.576590,False
108.300000,robot1,robot1,/robot1/ground_truth_pose,-0.835059,-1.298825,2.119576,model_states,world,-2.200000,-0.900000,1.422015,False
108.300000,robot2,robot2,/robot2/ground_truth_pose,-0.100386,0.469307,-0.662691,model_states,world,-2.200000,0.300000,2.106429,False
108.300000,robot3,robot3,/robot3/ground_truth_pose,0.964027,-0.993023,0.551456,model_states,world,2.200000,-0.700000,1.270233,False
108.300000,robot4,robot4,/robot4/ground_truth_pose,1.621247,0.687652,-2.479041,model_states,world,2.200000,0.700000,0.578885,False
108.400000,robot1,robot1,/robot1/ground_truth_pose,-0.842192,-1.293146,2.078502,model_states,world,-2.200000,-0.900000,1.413580,False
108.400000,robot2,robot2,/robot2/ground_truth_pose,-0.100394,0.469307,-0.808188,model_states,world,-2.200000,0.300000,2.106421,False
108.400000,robot3,robot3,/robot3/ground_truth_pose,0.965700,-0.992085,0.459854,model_states,world,2.200000,-0.700000,1.268388,False
108.400000,robot4,robot4,/robot4/ground_truth_pose,1.619055,0.685943,-2.475272,model_states,world,2.200000,0.700000,0.581115,False
108.500000,robot1,robot1,/robot1/ground_truth_pose,-0.848793,-1.287431,2.039135,model_states,world,-2.200000,-0.900000,1.405654,False
108.500000,robot2,robot2,/robot2/ground_truth_pose,-0.100380,0.469302,-0.953672,model_states,world,-2.200000,0.300000,2.106434,False
108.500000,robot3,robot3,/robot3/ground_truth_pose,0.967454,-0.991308,0.368314,model_states,world,2.200000,-0.700000,1.266503,False
108.500000,robot4,robot4,/robot4/ground_truth_pose,1.616857,0.684209,-2.471504,model_states,world,2.200000,0.700000,0.583357,False
108.600000,robot1,robot1,/robot1/ground_truth_pose,-0.854878,-1.281625,2.001723,model_states,world,-2.200000,-0.900000,1.398210,False
108.600000,robot2,robot2,/robot2/ground_truth_pose,-0.100396,0.469301,-1.099190,model_states,world,-2.200000,0.300000,2.106418,False
108.600000,robot3,robot3,/robot3/ground_truth_pose,0.969271,-0.990709,0.276686,model_states,world,2.200000,-0.700000,1.264597,False
108.600000,robot4,robot4,/robot4/ground_truth_pose,1.614636,0.682437,-2.467796,model_states,world,2.200000,0.700000,0.585627,False
108.700000,robot1,robot1,/robot1/ground_truth_pose,-0.860988,-1.275454,1.962421,model_states,world,-2.200000,-0.900000,1.390654,False
108.700000,robot2,robot2,/robot2/ground_truth_pose,-0.100382,0.469302,-1.244629,model_states,world,-2.200000,0.300000,2.106433,False
108.700000,robot3,robot3,/robot3/ground_truth_pose,0.971135,-0.990266,0.185075,model_states,world,2.200000,-0.700000,1.262681,False
108.700000,robot4,robot4,/robot4/ground_truth_pose,1.612461,0.680697,-2.464028,model_states,world,2.200000,0.700000,0.587856,False
108.800000,robot1,robot1,/robot1/ground_truth_pose,-0.867938,-1.267624,1.915645,model_states,world,-2.200000,-0.900000,1.381860,False
108.800000,robot2,robot2,/robot2/ground_truth_pose,-0.100391,0.469299,-1.390145,model_states,world,-2.200000,0.300000,2.106423,False
108.800000,robot3,robot3,/robot3/ground_truth_pose,0.973033,-0.990005,0.093528,model_states,world,2.200000,-0.700000,1.260773,False
108.800000,robot4,robot4,/robot4/ground_truth_pose,1.610248,0.678905,-2.460328,model_states,world,2.200000,0.700000,0.590129,False
108.900000,robot1,robot1,/robot1/ground_truth_pose,-0.876105,-1.256992,1.853329,model_states,world,-2.200000,-0.900000,1.371182,False
108.900000,robot2,robot2,/robot2/ground_truth_pose,-0.100376,0.469297,-1.535673,model_states,world,-2.200000,0.300000,2.106439,False
108.900000,robot3,robot3,/robot3/ground_truth_pose,0.974949,-0.989913,0.001831,model_states,world,2.200000,-0.700000,1.258888,False
108.900000,robot4,robot4,/robot4/ground_truth_pose,1.608094,0.677154,-2.456558,model_states,world,2.200000,0.700000,0.592347,False
109.000000,robot1,robot1,/robot1/ground_truth_pose,-0.883731,-1.246602,1.795123,model_states,world,-2.200000,-0.900000,1.361138,False
109.000000,robot2,robot2,/robot2/ground_truth_pose,-0.100386,0.469302,-1.681160,model_states,world,-2.200000,0.300000,2.106429,False
109.000000,robot3,robot3,/robot3/ground_truth_pose,0.976841,-0.989997,-0.089773,model_states,world,2.200000,-0.700000,1.257066,False
109.000000,robot4,robot4,/robot4/ground_truth_pose,1.605936,0.675385,-2.452806,model_states,world,2.200000,0.700000,0.594574,False
109.100000,robot1,robot1,/robot1/ground_truth_pose,-0.891488,-1.233721,1.727025,model_states,world,-2.200000,-0.900000,1.350398,False
109.100000,robot2,robot2,/robot2/ground_truth_pose,-0.100384,0.469293,-1.826738,model_states,world,-2.200000,0.300000,2.106430,False
109.100000,robot3,robot3,/robot3/ground_truth_pose,0.978750,-0.990257,-0.181357,model_states,world,2.200000,-0.700000,1.255269,False
109.100000,robot4,robot4,/robot4/ground_truth_pose,1.603766,0.673589,-2.449097,model_states,world,2.200000,0.700000,0.596818,False
109.200000,robot1,robot1,/robot1/ground_truth_pose,-0.897926,-1.221490,1.663753,model_states,world,-2.200000,-0.900000,1.341176,False
109.200000,robot2,robot2,/robot2/ground_truth_pose,-0.100385,0.469290,-1.972235,model_states,world,-2.200000,0.300000,2.106429,False
109.200000,robot3,robot3,/robot3/ground_truth_pose,0.980627,-0.990688,-0.280502,model_states,world,2.200000,-0.700000,1.253543,False
109.200000,robot4,robot4,/robot4/ground_truth_pose,1.601632,0.671813,-2.445340,model_states,world,2.200000,0.700000,0.599031,False
109.300000,robot1,robot1,/robot1/ground_truth_pose,-0.900836,-1.215320,1.633115,model_states,world,-2.200000,-0.900000,1.336882,False
109.300000,robot2,robot2,/robot2/ground_truth_pose,-0.100369,0.469326,-2.068229,model_states,world,-2.200000,0.300000,2.106448,False
109.300000,robot3,robot3,/robot3/ground_truth_pose,0.982489,-0.991335,-0.365434,model_states,world,2.200000,-0.700000,1.251883,False
109.300000,robot4,robot4,/robot4/ground_truth_pose,1.601299,0.671529,-2.444779,model_states,world,2.200000,0.700000,0.599378,False
109.400000,robot1,robot1,/robot1/ground_truth_pose,-0.900985,-1.214963,1.631414,model_states,world,-2.200000,-0.900000,1.336654,False
109.400000,robot2,robot2,/robot2/ground_truth_pose,-0.100354,0.469334,-2.076227,model_states,world,-2.200000,0.300000,2.106463,False
109.400000,robot3,robot3,/robot3/ground_truth_pose,0.983097,-0.991576,-0.370138,model_states,world,2.200000,-0.700000,1.251347,False
109.400000,robot4,robot4,/robot4/ground_truth_pose,1.601307,0.671529,-2.444787,model_states,world,2.200000,0.700000,0.599369,False
109.500000,robot1,robot1,/robot1/ground_truth_pose,-0.901761,-1.213224,1.622675,model_states,world,-2.200000,-0.900000,1.335491,False
109.500000,robot2,robot2,/robot2/ground_truth_pose,-0.100359,0.469337,-2.076100,model_states,world,-2.200000,0.300000,2.106458,False
109.500000,robot3,robot3,/robot3/ground_truth_pose,0.983085,-0.991575,-0.370027,model_states,world,2.200000,-0.700000,1.251359,False
109.500000,robot4,robot4,/robot4/ground_truth_pose,1.601310,0.671530,-2.444788,model_states,world,2.200000,0.700000,0.599367,False
109.600000,robot1,robot1,/robot1/ground_truth_pose,-0.902956,-1.210464,1.608887,model_states,world,-2.200000,-0.900000,1.333683,False
109.600000,robot2,robot2,/robot2/ground_truth_pose,-0.100359,0.469337,-2.076145,model_states,world,-2.200000,0.300000,2.106459,False
109.600000,robot3,robot3,/robot3/ground_truth_pose,0.983084,-0.991575,-0.370041,model_states,world,2.200000,-0.700000,1.251360,False
109.600000,robot4,robot4,/robot4/ground_truth_pose,1.601310,0.671529,-2.444789,model_states,world,2.200000,0.700000,0.599366,False
109.700000,robot1,robot1,/robot1/ground_truth_pose,-0.904216,-1.207462,1.593870,model_states,world,-2.200000,-0.900000,1.331761,False
109.700000,robot2,robot2,/robot2/ground_truth_pose,-0.100370,0.469285,-2.107098,model_states,world,-2.200000,0.300000,2.106443,False
109.700000,robot3,robot3,/robot3/ground_truth_pose,0.983084,-0.991574,-0.370068,model_states,world,2.200000,-0.700000,1.251360,False
109.700000,robot4,robot4,/robot4/ground_truth_pose,1.601311,0.671529,-2.444790,model_states,world,2.200000,0.700000,0.599366,False
109.800000,robot1,robot1,/robot1/ground_truth_pose,-0.905439,-1.204422,1.578710,model_states,world,-2.200000,-0.900000,1.329872,False
109.800000,robot2,robot2,/robot2/ground_truth_pose,-0.101083,0.468458,-2.232633,model_states,world,-2.200000,0.300000,2.105667,False
109.800000,robot3,robot3,/robot3/ground_truth_pose,0.983003,-0.991566,-0.386711,model_states,world,2.200000,-0.700000,1.251436,False
109.800000,robot4,robot4,/robot4/ground_truth_pose,1.601312,0.671529,-2.444789,model_states,world,2.200000,0.700000,0.599365,False
109.900000,robot1,robot1,/robot1/ground_truth_pose,-0.906524,-1.201603,1.564702,model_states,world,-2.200000,-0.900000,1.328174,False
109.900000,robot2,robot2,/robot2/ground_truth_pose,-0.103124,0.466061,-2.378538,model_states,world,-2.200000,0.300000,2.103442,False
109.900000,robot3,robot3,/robot3/ground_truth_pose,0.983000,-0.991527,-0.498478,model_states,world,2.200000,-0.700000,1.251430,False
109.900000,robot4,robot4,/robot4/ground_truth_pose,1.601937,0.672515,-2.428596,model_states,world,2.200000,0.700000,0.598694,False
110.000000,robot1,robot1,/robot1/ground_truth_pose,-0.907478,-1.198984,1.551723,model_states,world,-2.200000,-0.900000,1.326651,False
110.000000,robot2,robot2,/robot2/ground_truth_pose,-0.105505,0.464086,-2.524186,model_states,world,-2.200000,0.300000,2.100912,False
110.000000,robot3,robot3,/robot3/ground_truth_pose,0.982985,-0.991532,-0.644328,model_states,world,2.200000,-0.700000,1.251446,False
110.000000,robot4,robot4,/robot4/ground_truth_pose,1.602645,0.672013,-2.341804,model_states,world,2.200000,0.700000,0.598011,False
110.100000,robot1,robot1,/robot1/ground_truth_pose,-0.908504,-1.196012,1.536834,model_states,world,-2.200000,-0.900000,1.324985,False
