time_s,robot_id,method,vx_cmd,wz_cmd,acc_x,acc_y,latency_ms,fallback,fallback_reason,goal_distance_m
93.300000,robot3,icgp_rvo_mpc,0.017107,-0.668136,0.096756,0.075488,351.252992,False,,3.616500
93.300000,robot4,icgp_rvo_mpc,0.034370,-0.693054,-0.262225,-0.083177,204.299574,False,,4.099584
94.000000,robot1,icgp_rvo_mpc,0.014152,0.107532,0.038085,0.137363,287.940422,False,,3.431469
94.000000,robot2,icgp_rvo_mpc,0.003672,0.502689,0.042774,0.013652,135.988941,False,,2.409504
94.000000,robot3,icgp_rvo_mpc,0.015987,-1.066867,0.096041,0.036510,229.726385,False,,3.615527
94.000000,robot4,icgp_rvo_mpc,0.036405,-0.907293,-0.228986,-0.071241,108.786036,False,,4.090496
94.000000,robot1,icgp_rvo_mpc,0.014152,0.107532,0.038085,0.137363,144.116545,False,,3.431469
94.000000,robot2,icgp_rvo_mpc,0.003672,0.502689,0.042774,0.013652,214.825902,False,,2.409504
94.000000,robot3,icgp_rvo_mpc,0.015987,-1.066867,0.096041,0.036510,286.827899,False,,3.615527
94.000000,robot4,icgp_rvo_mpc,0.036405,-0.907293,-0.228986,-0.071241,102.101230,False,,4.090496
94.700000,robot1,icgp_rvo_mpc,0.017625,-0.299901,0.093443,0.148838,306.864442,False,,3.431281
94.700000,robot2,icgp_rvo_mpc,0.000000,-1.600000,-0.140152,0.035589,307.244120,False,,2.407620
94.700000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.010733,-0.235118,222.513468,False,,3.616002
94.700000,robot4,icgp_rvo_mpc,0.026283,-0.195749,0.008764,0.129202,156.477615,False,,4.070136
94.700000,robot1,icgp_rvo_mpc,0.017625,-0.299901,0.093443,0.148838,203.248817,False,,3.431281
94.700000,robot2,icgp_rvo_mpc,0.000000,-1.600000,-0.140152,0.035589,243.323018,False,,2.407620
94.700000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.010733,-0.235118,361.463902,False,,3.616002
94.700000,robot4,icgp_rvo_mpc,0.026283,-0.195749,0.008764,0.129202,277.456020,False,,4.070136
95.900000,robot1,icgp_rvo_mpc,0.020815,-0.630483,0.143153,0.163104,209.869782,False,,3.431282
95.900000,robot2,icgp_rvo_mpc,0.021316,-1.600000,-0.421863,-0.004296,322.932958,False,,2.406133
95.900000,robot3,icgp_rvo_mpc,0.021145,-1.600000,-0.127426,-0.431581,190.577057,False,,3.619784
95.900000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.347551,0.285847,266.786393,False,,4.033566
95.900000,robot1,icgp_rvo_mpc,0.020815,-0.630483,0.143153,0.163104,267.704917,False,,3.431282
95.900000,robot2,icgp_rvo_mpc,0.021316,-1.600000,-0.421863,-0.004296,372.146451,False,,2.406133
95.900000,robot3,icgp_rvo_mpc,0.021145,-1.600000,-0.127426,-0.431581,151.721893,False,,3.619784
95.900000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.347551,0.285847,261.052408,False,,4.033566
97.100000,robot1,icgp_rvo_mpc,0.017693,-0.265878,0.099340,0.155203,246.389197,False,,3.431668
97.100000,robot2,icgp_rvo_mpc,0.019515,1.600000,-0.248124,-0.274171,197.759995,False,,2.420256
97.100000,robot3,icgp_rvo_mpc,0.002906,0.529573,0.021637,0.068950,160.960951,False,,3.620957
97.100000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.232086,-0.065478,175.158660,False,,4.012858
97.100000,robot1,icgp_rvo_mpc,0.017693,-0.265878,0.099340,0.155203,277.038665,False,,3.431668
97.100000,robot2,icgp_rvo_mpc,0.019515,1.600000,-0.248124,-0.274171,183.230043,False,,2.420256
97.100000,robot3,icgp_rvo_mpc,0.002906,0.529573,0.021637,0.068950,140.618089,False,,3.620957
97.100000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.232086,-0.065478,159.951117,False,,4.012858
98.200000,robot1,icgp_rvo_mpc,0.007846,1.600000,-0.038165,0.119018,212.120430,False,,3.429514
98.200000,robot2,icgp_rvo_mpc,0.024144,1.600000,-0.264262,-0.233158,198.674826,False,,2.439616
98.200000,robot3,icgp_rvo_mpc,0.021369,0.195760,-0.076038,0.003902,179.881907,False,,3.608134
98.200000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.156951,-0.077700,143.708334,False,,4.012659
98.200000,robot1,icgp_rvo_mpc,0.007846,1.600000,-0.038165,0.119018,170.786160,False,,3.429514
98.200000,robot2,icgp_rvo_mpc,0.024144,1.600000,-0.264262,-0.233158,207.754434,False,,2.439616
98.200000,robot3,icgp_rvo_mpc,0.021369,0.195760,-0.076038,0.003902,171.175915,False,,3.608134
98.200000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.156951,-0.077700,237.478047,False,,4.012659
99.300000,robot1,icgp_rvo_mpc,0.007445,1.600000,-0.150701,0.091381,230.325770,False,,3.426932
99.300000,robot2,icgp_rvo_mpc,0.032186,-0.383419,-0.041370,-0.189226,224.863053,False,,2.458967
99.300000,robot3,icgp_rvo_mpc,0.002509,-1.600000,0.061317,0.083622,209.092638,False,,3.599496
99.300000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.008676,-0.076741,305.856396,False,,4.012639
99.300000,robot1,icgp_rvo_mpc,0.007445,1.600000,-0.150701,0.091381,202.985833,False,,3.426932
99.300000,robot2,icgp_rvo_mpc,0.032186,-0.383419,-0.041370,-0.189226,255.438305,False,,2.458967
99.300000,robot3,icgp_rvo_mpc,0.002509,-1.600000,0.061317,0.083622,235.105146,False,,3.599496
99.300000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.008676,-0.076741,263.255516,False,,4.012639
100.500000,robot1,icgp_rvo_mpc,0.025688,0.450698,-0.248933,0.066412,220.305316,False,,3.427447
100.500000,robot2,icgp_rvo_mpc,0.031011,-0.686235,-0.097540,-0.036287,173.403833,False,,2.451301
100.500000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.319886,-0.012717,197.892512,False,,3.590435
100.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.055247,-0.067173,198.552765,False,,4.012626
100.500000,robot1,icgp_rvo_mpc,0.025688,0.450698,-0.248933,0.066412,198.533840,False,,3.427447
100.500000,robot2,icgp_rvo_mpc,0.031011,-0.686235,-0.097540,-0.036287,239.795863,False,,2.451301
100.500000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.319886,-0.012717,246.622406,False,,3.590435
100.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.055247,-0.067173,210.069941,False,,4.012626
101.600000,robot1,icgp_rvo_mpc,0.023022,-1.319397,-0.114509,0.093832,195.194074,False,,3.446256
101.600000,robot2,icgp_rvo_mpc,0.024730,-0.256932,-0.073561,0.123099,152.826019,False,,2.451208
101.600000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.277604,-0.183638,250.441081,False,,3.588187
101.600000,robot4,icgp_rvo_mpc,0.006822,-1.600000,-0.105682,0.083609,254.364228,False,,4.012643
101.600000,robot1,icgp_rvo_mpc,0.023022,-1.319397,-0.114509,0.093832,230.941478,False,,3.446256
101.600000,robot2,icgp_rvo_mpc,0.024730,-0.256932,-0.073561,0.123099,206.409269,False,,2.451208
101.600000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.277604,-0.183638,162.471556,False,,3.588187
101.600000,robot4,icgp_rvo_mpc,0.006822,-1.600000,-0.105682,0.083609,252.652010,False,,4.012643
102.800000,robot1,icgp_rvo_mpc,0.017679,-0.241528,0.089099,0.143030,193.026119,False,,3.472665
102.800000,robot2,icgp_rvo_mpc,0.003806,-0.966443,0.184510,0.147541,231.607338,False,,2.470269
102.800000,robot3,icgp_rvo_mpc,0.015358,-1.600000,-0.184719,-0.103430,274.053071,False,,3.588212
102.800000,robot4,icgp_rvo_mpc,0.007565,-1.600000,-0.312530,0.078517,144.818674,False,,4.011988
102.800000,robot1,icgp_rvo_mpc,0.017679,-0.241528,0.089099,0.143030,280.193078,False,,3.472665
102.800000,robot2,icgp_rvo_mpc,0.003806,-0.966443,0.184510,0.147541,201.769334,False,,2.470269
102.800000,robot3,icgp_rvo_mpc,0.015358,-1.600000,-0.184719,-0.103430,213.072833,False,,3.588212
102.800000,robot4,icgp_rvo_mpc,0.007565,-1.600000,-0.312530,0.078517,267.431122,False,,4.011988
103.800000,robot1,icgp_rvo_mpc,0.023342,-1.523729,0.165428,0.156213,322.104214,False,,3.476509
103.800000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.219898,0.093064,146.515018,False,,2.482684
103.800000,robot3,icgp_rvo_mpc,0.021094,-1.032441,-0.054967,-0.209097,248.000203,False,,3.590162
103.800000,robot4,icgp_rvo_mpc,0.041384,0.355886,-0.352930,0.094875,139.937964,False,,4.005588
103.800000,robot1,icgp_rvo_mpc,0.023342,-1.523729,0.165428,0.156213,208.923192,False,,3.476509
103.800000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.219898,0.093064,305.164241,False,,2.482684
103.800000,robot3,icgp_rvo_mpc,0.021094,-1.032441,-0.054967,-0.209097,223.832465,False,,3.590162
103.800000,robot4,icgp_rvo_mpc,0.041384,0.355886,-0.352930,0.094875,52.265273,False,,4.005588
104.700000,robot1,icgp_rvo_mpc,0.034790,0.108242,0.117561,0.149257,32.929552,False,,3.472060
104.700000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.263875,0.038345,32.401130,False,,2.484417
104.700000,robot3,icgp_rvo_mpc,0.008679,1.293446,0.034796,0.051782,182.072357,False,,3.591652
104.700000,robot4,icgp_rvo_mpc,0.016651,1.600000,-0.417038,-0.053313,194.192210,False,,4.002740
104.700000,robot1,icgp_rvo_mpc,0.034790,0.108242,0.117561,0.149257,201.829590,False,,3.472060
104.700000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.263875,0.038345,38.369101,False,,2.484417
104.700000,robot3,icgp_rvo_mpc,0.008679,1.293446,0.034796,0.051782,160.076378,False,,3.591652
104.700000,robot4,icgp_rvo_mpc,0.016651,1.600000,-0.417038,-0.053313,308.797948,False,,4.002740
105.500000,robot1,icgp_rvo_mpc,0.017938,0.936080,0.006817,0.135725,99.179946,False,,3.468273
105.500000,robot2,icgp_rvo_mpc,0.015144,-1.600000,0.209461,0.039468,284.973874,False,,2.484417
105.500000,robot3,icgp_rvo_mpc,0.002451,1.341851,0.147344,0.058229,188.481814,False,,3.584848
105.500000,robot4,icgp_rvo_mpc,0.051402,1.129790,-0.382794,-0.120243,179.458749,False,,3.997779
105.500000,robot1,icgp_rvo_mpc,0.017938,0.936080,0.006817,0.135725,177.854261,False,,3.468273
105.500000,robot2,icgp_rvo_mpc,0.015144,-1.600000,0.209461,0.039468,142.043531,False,,2.484417
105.500000,robot3,icgp_rvo_mpc,0.002451,1.341851,0.147344,0.058229,158.278022,False,,3.584848
105.500000,robot4,icgp_rvo_mpc,0.051402,1.129790,-0.382794,-0.120243,147.081158,False,,3.997779
106.200000,robot1,icgp_rvo_mpc,0.011651,0.952078,-0.020810,0.132602,145.584274,False,,3.468251
106.200000,robot2,icgp_rvo_mpc,0.012002,0.779329,0.056387,0.013483,146.366568,False,,2.479328
106.200000,robot3,icgp_rvo_mpc,0.001036,1.600000,0.173977,0.050743,301.990274,False,,3.584608
106.200000,robot4,icgp_rvo_mpc,0.043381,-0.182433,-0.238485,-0.082583,300.139767,False,,3.983349
106.200000,robot1,icgp_rvo_mpc,0.011651,0.952078,-0.020810,0.132602,260.423549,False,,3.468251
106.200000,robot2,icgp_rvo_mpc,0.012002,0.779329,0.056387,0.013483,230.153252,False,,2.479328
106.200000,robot3,icgp_rvo_mpc,0.001036,1.600000,0.173977,0.050743,182.701142,False,,3.584608
106.200000,robot4,icgp_rvo_mpc,0.043381,-0.182433,-0.238485,-0.082583,283.041144,False,,3.983349
107.200000,robot1,icgp_rvo_mpc,0.014201,-0.907781,-0.000859,0.134591,212.490861,False,,3.469378
107.200000,robot2,icgp_rvo_mpc,0.000000,-1.600000,-0.388594,-0.005616,264.345802,False,,2.466177
107.200000,robot3,icgp_rvo_mpc,0.019125,-1.007158,0.162548,-0.113030,259.383515,False,,3.586032
107.200000,robot4,icgp_rvo_mpc,0.028856,0.040622,0.197674,0.062501,178.186268,False,,3.938556
107.200000,robot1,icgp_rvo_mpc,0.014201,-0.907781,-0.000859,0.134591,332.305071,False,,3.469378
107.200000,robot2,icgp_rvo_mpc,0.000000,-1.600000,-0.388594,-0.005616,302.962295,False,,2.466177
107.200000,robot3,icgp_rvo_mpc,0.019125,-1.007158,0.162548,-0.113030,145.930466,False,,3.586032
107.200000,robot4,icgp_rvo_mpc,0.028856,0.040622,0.197674,0.062501,189.135316,False,,3.938556
108.400000,robot1,icgp_rvo_mpc,0.026476,-1.170512,0.205079,0.163589,233.048073,False,,3.481619
108.400000,robot2,icgp_rvo_mpc,0.000000,-1.600000,-0.392800,-0.219563,230.859669,False,,2.459168
108.400000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.123696,-0.432665,246.158298,False,,3.589542
108.400000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.391258,0.222299,324.512421,False,,3.899088
109.100000,robot1,icgp_rvo_mpc,0.101315,0.255687,0.429745,0.133487,407.287934,False,,3.496619
109.100000,robot2,icgp_rvo_mpc,0.030856,-1.600000,-0.395102,-0.215394,381.234295,False,,2.459154
109.100000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.380293,-0.240578,222.484271,False,,3.600198
109.100000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.380997,0.239461,234.906739,False,,3.881634
109.700000,robot1,icgp_rvo_mpc,0.060041,-0.761162,0.414677,0.167593,484.844726,False,,3.495725
109.700000,robot2,icgp_rvo_mpc,0.038607,-1.185863,-0.395993,-0.213751,260.060315,False,,2.459138
109.700000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.377841,-0.244411,419.283225,False,,3.604642
109.700000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.449862,-0.011145,226.289770,False,,3.878817
110.200000,robot1,icgp_rvo_mpc,0.036175,-1.148153,0.341514,0.006390,286.472541,False,,3.492869
110.200000,robot2,icgp_rvo_mpc,0.070260,0.262448,-0.425981,-0.145054,237.658584,False,,2.466275
110.200000,robot3,icgp_rvo_mpc,0.014937,-1.600000,-0.251462,-0.373185,188.719064,False,,3.604544
110.200000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.449923,-0.008300,222.985803,False,,3.877539
110.800000,robot1,icgp_rvo_mpc,0.032790,-0.128606,0.236089,-0.292515,309.933277,False,,3.484090
110.800000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.327960,0.308127,301.264251,False,,2.484225
110.800000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.264153,0.021440,224.167161,False,,3.604483
110.800000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.381887,-0.032310,358.883569,False,,3.881964
111.500000,robot1,icgp_rvo_mpc,0.003707,-1.600000,0.119036,-0.433971,425.287769,False,,3.472219
111.500000,robot2,icgp_rvo_mpc,0.010719,-1.600000,0.039051,0.346698,273.227562,False,,2.493348
111.500000,robot3,icgp_rvo_mpc,0.026422,-1.600000,-0.311949,-0.324327,236.682175,False,,3.604488
111.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.303967,-0.033129,360.676949,False,,3.881987
111.500000,robot1,icgp_rvo_mpc,0.003707,-1.600000,0.119036,-0.433971,226.724530,False,,3.472219
111.500000,robot2,icgp_rvo_mpc,0.010719,-1.600000,0.039051,0.346698,277.363652,False,,2.493348
111.500000,robot3,icgp_rvo_mpc,0.026422,-1.600000,-0.311949,-0.324327,335.137702,False,,3.604488
111.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.303967,-0.033129,228.797401,False,,3.881987
112.800000,robot1,icgp_rvo_mpc,0.001537,1.600000,-0.026080,-0.449244,145.492287,False,,3.441956
112.800000,robot2,icgp_rvo_mpc,0.049918,-0.013727,0.173136,0.415360,174.638374,False,,2.497487
112.800000,robot3,icgp_rvo_mpc,0.041313,0.097413,-0.294759,0.071363,226.764899,False,,3.593704
112.800000,robot4,icgp_rvo_mpc,0.029866,-0.311809,0.298695,-0.039159,265.322037,False,,3.882025
112.800000,robot1,icgp_rvo_mpc,0.001537,1.600000,-0.026080,-0.449244,208.132812,False,,3.441956
112.800000,robot2,icgp_rvo_mpc,0.049918,-0.013727,0.173136,0.415360,218.386548,False,,2.497487
112.800000,robot3,icgp_rvo_mpc,0.041313,0.097413,-0.294759,0.071363,158.384311,False,,3.593704
112.800000,robot4,icgp_rvo_mpc,0.029866,-0.311809,0.298695,-0.039159,251.596184,False,,3.882025
113.800000,robot1,icgp_rvo_mpc,0.000000,-1.600000,-0.007708,-0.449934,151.918850,False,,3.439890
113.800000,robot2,icgp_rvo_mpc,0.000000,1.600000,-0.449163,-0.027430,145.046380,False,,2.484794
113.800000,robot3,icgp_rvo_mpc,0.011970,1.600000,-0.246589,-0.376423,212.505472,False,,3.568361
113.800000,robot4,icgp_rvo_mpc,0.015942,-1.600000,0.434034,-0.038109,231.479762,False,,3.883751
113.800000,robot1,icgp_rvo_mpc,0.000000,-1.600000,-0.007708,-0.449934,255.924048,False,,3.439890
113.800000,robot2,icgp_rvo_mpc,0.000000,1.600000,-0.449163,-0.027430,365.755555,False,,2.484794
113.800000,robot3,icgp_rvo_mpc,0.011970,1.600000,-0.246589,-0.376423,117.068536,False,,3.568361
113.800000,robot4,icgp_rvo_mpc,0.015942,-1.600000,0.434034,-0.038109,197.162800,False,,3.883751
114.400000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.000572,-0.450000,432.228795,False,,3.439334
114.400000,robot2,icgp_rvo_mpc,0.059833,0.533023,-0.075897,0.402804,257.711143,False,,2.470016
114.400000,robot3,icgp_rvo_mpc,0.023722,1.350508,-0.077666,-0.280097,188.157822,False,,3.546491
114.400000,robot4,icgp_rvo_mpc,0.056868,-0.938085,0.448817,-0.032615,256.145976,False,,3.896672
114.400000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.000572,-0.450000,396.395986,False,,3.439334
114.400000,robot2,icgp_rvo_mpc,0.059833,0.533023,-0.075897,0.402804,318.909697,False,,2.470016
114.400000,robot3,icgp_rvo_mpc,0.023722,1.350508,-0.077666,-0.280097,220.494668,False,,3.546491
114.400000,robot4,icgp_rvo_mpc,0.056868,-0.938085,0.448817,-0.032615,50.930914,False,,3.896672
115.600000,robot1,icgp_rvo_mpc,0.044888,-0.348434,0.016683,-0.449691,151.623394,False,,3.439618
115.600000,robot2,icgp_rvo_mpc,0.018715,1.600000,-0.263397,-0.268804,332.266085,False,,2.493942
115.600000,robot3,icgp_rvo_mpc,0.043094,-1.353754,-0.405529,-0.195054,293.202284,False,,3.537039
115.600000,robot4,icgp_rvo_mpc,0.042021,1.358556,0.237475,-0.062487,281.935804,False,,3.921473
115.600000,robot1,icgp_rvo_mpc,0.044888,-0.348434,0.016683,-0.449691,374.997065,False,,3.439618
115.600000,robot2,icgp_rvo_mpc,0.018715,1.600000,-0.263397,-0.268804,356.194084,False,,2.493942
115.600000,robot3,icgp_rvo_mpc,0.043094,-1.353754,-0.405529,-0.195054,267.590029,False,,3.537039
115.600000,robot4,icgp_rvo_mpc,0.042021,1.358556,0.237475,-0.062487,306.486238,False,,3.921473
116.900000,robot1,icgp_rvo_mpc,0.000000,1.600000,0.400233,0.205703,281.081408,False,,3.470981
116.900000,robot2,icgp_rvo_mpc,0.029139,-0.745911,-0.047206,-0.204036,258.738528,False,,2.533235
116.900000,robot3,icgp_rvo_mpc,0.058821,-0.886213,-0.387914,-0.228085,269.174676,False,,3.550927
116.900000,robot4,icgp_rvo_mpc,0.007083,-1.600000,-0.119119,0.433948,259.263315,False,,3.913825
116.900000,robot1,icgp_rvo_mpc,0.000000,1.600000,0.400233,0.205703,252.847491,False,,3.470981
116.900000,robot2,icgp_rvo_mpc,0.029139,-0.745911,-0.047206,-0.204036,283.376697,False,,2.533235
116.900000,robot3,icgp_rvo_mpc,0.058821,-0.886213,-0.387914,-0.228085,175.759094,False,,3.550927
116.900000,robot4,icgp_rvo_mpc,0.007083,-1.600000,-0.119119,0.433948,282.508615,False,,3.913825
118.000000,robot1,icgp_rvo_mpc,0.029795,0.388451,0.278489,-0.103587,318.008058,False,,3.496073
118.000000,robot2,icgp_rvo_mpc,0.003856,1.600000,0.424252,-0.150035,145.132479,False,,2.541004
118.000000,robot3,icgp_rvo_mpc,0.063016,0.676053,-0.361315,0.268237,192.091667,False,,3.593533
118.000000,robot4,icgp_rvo_mpc,0.000000,-1.600000,-0.445940,-0.060313,157.039769,False,,3.944155
118.000000,robot1,icgp_rvo_mpc,0.029795,0.388451,0.278489,-0.103587,185.948272,False,,3.496073
118.000000,robot2,icgp_rvo_mpc,0.003856,1.600000,0.424252,-0.150035,232.549928,False,,2.541004
118.000000,robot3,icgp_rvo_mpc,0.063016,0.676053,-0.361315,0.268237,165.349206,False,,3.593533
118.000000,robot4,icgp_rvo_mpc,0.000000,-1.600000,-0.445940,-0.060313,83.805710,False,,3.944155
119.000000,robot1,icgp_rvo_mpc,0.047415,-0.701400,0.236648,-0.230813,173.339380,False,,3.484860
119.000000,robot2,icgp_rvo_mpc,0.000000,1.600000,0.416993,0.169166,302.001857,False,,2.553239
119.000000,robot3,icgp_rvo_mpc,0.032181,-1.236524,-0.380761,0.239836,268.073189,False,,3.606744
119.000000,robot4,icgp_rvo_mpc,0.031234,-1.600000,-0.443499,-0.076215,287.179626,False,,3.946651
119.000000,robot1,icgp_rvo_mpc,0.047415,-0.701400,0.236648,-0.230813,326.442868,False,,3.484860
119.000000,robot2,icgp_rvo_mpc,0.000000,1.600000,0.416993,0.169166,64.012530,False,,2.553239
119.000000,robot3,icgp_rvo_mpc,0.032181,-1.236524,-0.380761,0.239836,105.134368,False,,3.606744
119.000000,robot4,icgp_rvo_mpc,0.031234,-1.600000,-0.443499,-0.076215,29.807899,False,,3.946651
120.000000,robot1,icgp_rvo_mpc,0.042439,-0.562401,0.097532,-0.252592,79.510996,False,,3.471551
120.000000,robot2,icgp_rvo_mpc,0.044727,0.388974,0.420487,-0.160282,52.284598,False,,2.552829
120.000000,robot3,icgp_rvo_mpc,0.004613,-1.600000,-0.253168,0.222450,136.872030,False,,3.607026
120.000000,robot4,icgp_rvo_mpc,0.031880,1.600000,-0.442304,-0.082868,235.292967,False,,3.942478
120.000000,robot1,icgp_rvo_mpc,0.042439,-0.562401,0.097532,-0.252592,83.050419,False,,3.471551
120.000000,robot2,icgp_rvo_mpc,0.044727,0.388974,0.420487,-0.160282,64.821987,False,,2.552829
120.000000,robot3,icgp_rvo_mpc,0.004613,-1.600000,-0.253168,0.222450,111.859890,False,,3.607026
120.000000,robot4,icgp_rvo_mpc,0.031880,1.600000,-0.442304,-0.082868,132.235542,False,,3.942478
120.700000,robot1,icgp_rvo_mpc,0.023981,-0.635634,0.100732,-0.219670,163.215156,False,,3.471171
120.700000,robot2,icgp_rvo_mpc,0.055122,-0.729778,0.308561,-0.181800,160.337682,False,,2.536753
120.700000,robot3,icgp_rvo_mpc,0.003860,-1.600000,-0.249004,0.221403,170.467230,False,,3.607026
120.700000,robot4,icgp_rvo_mpc,0.011470,1.600000,-0.327291,-0.103683,83.679643,False,,3.942138
120.700000,robot1,icgp_rvo_mpc,0.023981,-0.635634,0.100732,-0.219670,153.717673,False,,3.471171
120.700000,robot2,icgp_rvo_mpc,0.055122,-0.729778,0.308561,-0.181800,132.781952,False,,2.536753
120.700000,robot3,icgp_rvo_mpc,0.003860,-1.600000,-0.249004,0.221403,117.450487,False,,3.607026
120.700000,robot4,icgp_rvo_mpc,0.011470,1.600000,-0.327291,-0.103683,255.749541,False,,3.942138
121.300000,robot1,icgp_rvo_mpc,0.018991,0.593238,0.138223,-0.116136,51.304207,False,,3.471596
121.300000,robot2,icgp_rvo_mpc,0.057881,-0.645394,0.078738,-0.226478,172.773918,False,,2.509808
121.300000,robot3,icgp_rvo_mpc,0.014403,-1.600000,-0.252577,0.226194,114.272192,False,,3.610762
121.300000,robot4,icgp_rvo_mpc,0.023922,0.043392,-0.100255,-0.096929,110.481167,False,,3.942310
121.300000,robot1,icgp_rvo_mpc,0.018991,0.593238,0.138223,-0.116136,220.187686,False,,3.471596
121.300000,robot2,icgp_rvo_mpc,0.057881,-0.645394,0.078738,-0.226478,162.214467,False,,2.509808
121.300000,robot3,icgp_rvo_mpc,0.014403,-1.600000,-0.252577,0.226194,210.183753,False,,3.610762
121.300000,robot4,icgp_rvo_mpc,0.023922,0.043392,-0.100255,-0.096929,234.371486,False,,3.942310
122.100000,robot1,icgp_rvo_mpc,0.033376,0.540508,0.226623,0.216021,164.005127,False,,3.484769
122.100000,robot2,icgp_rvo_mpc,0.043097,-1.215637,-0.309457,-0.275291,214.120713,False,,2.464714
122.100000,robot3,icgp_rvo_mpc,0.033504,-0.419786,-0.227723,0.227804,184.521458,False,,3.609140
122.100000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.293313,-0.059813,175.939235,False,,3.930360
122.100000,robot1,icgp_rvo_mpc,0.033376,0.540508,0.226623,0.216021,77.662405,False,,3.484769
122.100000,robot2,icgp_rvo_mpc,0.043097,-1.215637,-0.309457,-0.275291,152.058174,False,,2.464714
122.100000,robot3,icgp_rvo_mpc,0.033504,-0.419786,-0.227723,0.227804,120.348593,False,,3.609140
122.100000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.293313,-0.059813,174.240901,False,,3.930360
122.900000,robot1,icgp_rvo_mpc,0.039508,0.025550,0.167726,0.215077,237.607160,False,,3.493999
122.900000,robot2,icgp_rvo_mpc,0.052585,-0.965614,-0.397856,-0.210262,188.158212,False,,2.427557
122.900000,robot3,icgp_rvo_mpc,0.033095,0.534972,-0.177034,0.229760,201.550650,False,,3.606998
122.900000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.449818,-0.012783,118.020365,False,,3.912498
122.900000,robot1,icgp_rvo_mpc,0.039508,0.025550,0.167726,0.215077,162.503033,False,,3.493999
122.900000,robot2,icgp_rvo_mpc,0.052585,-0.965614,-0.397856,-0.210262,132.801574,False,,2.427557
122.900000,robot3,icgp_rvo_mpc,0.033095,0.534972,-0.177034,0.229760,108.612261,False,,3.606998
122.900000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.449818,-0.012783,92.018358,False,,3.912498
123.800000,robot1,icgp_rvo_mpc,0.026467,0.011398,0.090876,0.134332,162.959159,False,,3.496397
123.800000,robot2,icgp_rvo_mpc,0.065088,-0.753030,-0.448801,-0.032823,171.282015,False,,2.417327
123.800000,robot3,icgp_rvo_mpc,0.014521,-0.564382,0.010799,0.005650,47.729118,False,,3.601217
123.800000,robot4,icgp_rvo_mpc,0.010020,1.600000,0.449986,0.003533,75.065118,False,,3.912569
123.800000,robot1,icgp_rvo_mpc,0.026467,0.011398,0.090876,0.134332,114.619048,False,,3.496397
123.800000,robot2,icgp_rvo_mpc,0.065088,-0.753030,-0.448801,-0.032823,269.591009,False,,2.417327
123.800000,robot3,icgp_rvo_mpc,0.014521,-0.564382,0.010799,0.005650,124.780706,False,,3.601217
123.800000,robot4,icgp_rvo_mpc,0.010020,1.600000,0.449986,0.003533,142.232285,False,,3.912569
124.500000,robot1,icgp_rvo_mpc,0.015564,-1.600000,-0.015861,-0.116732,148.225656,False,,3.496524
124.500000,robot2,icgp_rvo_mpc,0.013919,-0.022089,0.276750,0.354837,281.435094,False,,2.433006
124.500000,robot3,icgp_rvo_mpc,0.000000,-1.600000,0.101162,-0.083366,263.327869,False,,3.598346
124.500000,robot4,icgp_rvo_mpc,0.000000,-1.600000,-0.442374,-0.082493,226.177638,False,,3.914811
