time_s,arrival_time_s,stamp_sec,stamp_nanosec,robot_id,frame_id,x,y,yaw,vx,vy,pose_source,source_topic,sample_age_s,time_basis
66.900000,78.800000,78,800000000,robot3,map,1.007556,-0.962880,3.082837,-0.041211,0.005314,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
66.900000,78.800000,78,800000000,robot4,map,1.892520,0.677293,-1.141020,0.010243,-0.026396,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.000000,78.900000,78,900000000,robot1,map,-0.803494,-1.367116,1.109798,0.006910,0.011926,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.000000,78.900000,78,900000000,robot2,map,0.187502,0.619395,-2.440990,-0.042261,-0.035162,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.000000,78.900000,78,900000000,robot3,map,1.003399,-0.962924,-3.057420,-0.041571,-0.000440,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.000000,78.900000,78,900000000,robot4,map,1.893865,0.674776,-1.012444,0.013444,-0.025164,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.100000,79.000000,79,0,robot1,map,-0.802982,-1.365922,1.204479,0.005121,0.011941,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.100000,79.000000,79,0,robot2,map,0.183296,0.615803,-2.428982,-0.042056,-0.035919,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.100000,79.000000,79,0,robot3,map,0.999276,-0.963568,-2.914334,-0.041229,-0.006434,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.100000,79.000000,79,0,robot4,map,1.895524,0.672459,-0.883849,0.016590,-0.023170,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.200000,79.100000,79,100000000,robot1,map,-0.802287,-1.364253,1.195754,0.006957,0.016683,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.200000,79.100000,79,100000000,robot2,map,0.178891,0.611963,-2.434609,-0.044055,-0.038395,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.200000,79.100000,79,100000000,robot3,map,0.995316,-0.964792,-2.771220,-0.039602,-0.012243,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.200000,79.100000,79,100000000,robot4,map,1.897467,0.670382,-0.755261,0.019431,-0.020776,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.300000,79.200000,79,200000000,robot1,map,-0.800229,-1.359237,1.148158,0.020580,0.050165,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.300000,79.200000,79,200000000,robot2,map,0.172530,0.606820,-2.491618,-0.063605,-0.051431,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.300000,79.200000,79,200000000,robot3,map,0.991541,-0.966570,-2.628117,-0.037746,-0.017778,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.300000,79.200000,79,200000000,robot4,map,1.899656,0.668561,-0.626754,0.021893,-0.018207,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.400000,79.300000,79,300000000,robot1,map,-0.797892,-1.354311,1.100775,0.023370,0.049257,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.400000,79.300000,79,300000000,robot2,map,0.165693,0.601891,-2.549230,-0.068370,-0.049290,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.400000,79.300000,79,300000000,robot3,map,0.988078,-0.968867,-2.485165,-0.034633,-0.022968,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.400000,79.300000,79,300000000,robot4,map,1.902059,0.667039,-0.498376,0.024028,-0.015222,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.500000,79.400000,79,400000000,robot1,map,-0.795317,-1.349525,1.053470,0.025742,0.047858,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.500000,79.400000,79,400000000,robot2,map,0.158566,0.597422,-2.606381,-0.071270,-0.044689,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.500000,79.400000,79,400000000,robot3,map,0.985393,-0.971251,-2.340274,-0.026846,-0.023839,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.500000,79.400000,79,400000000,robot4,map,1.904645,0.665852,-0.369849,0.025861,-0.011869,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.600000,79.500000,79,500000000,robot1,map,-0.792521,-1.344868,1.006182,0.027968,0.046575,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.600000,79.500000,79,500000000,robot2,map,0.151269,0.593318,-2.664029,-0.072974,-0.041045,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.600000,79.500000,79,500000000,robot3,map,0.983641,-0.973342,-2.194962,-0.017522,-0.020913,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.600000,79.500000,79,500000000,robot4,map,1.907359,0.664999,-0.241266,0.027142,-0.008530,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.700000,79.600000,79,600000000,robot1,map,-0.789507,-1.340348,0.958905,0.030134,0.045201,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.700000,79.600000,79,600000000,robot2,map,0.143742,0.589719,-2.721668,-0.075265,-0.035990,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.700000,79.600000,79,600000000,robot3,map,0.982179,-0.975691,-2.049236,-0.014620,-0.023490,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.700000,79.600000,79,600000000,robot4,map,1.910625,0.664424,-0.127925,0.032653,-0.005755,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.800000,79.700000,79,700000000,robot1,map,-0.786284,-1.335975,0.911641,0.032232,0.043729,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.800000,79.700000,79,700000000,robot2,map,0.135993,0.586531,-2.779213,-0.077492,-0.031877,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.800000,79.700000,79,700000000,robot3,map,0.981140,-0.978216,-1.903462,-0.010390,-0.025249,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.800000,79.700000,79,700000000,robot4,map,1.914421,0.664122,-0.022946,0.037963,-0.003015,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
67.900000,79.800000,79,800000000,robot1,map,-0.782858,-1.331759,0.864389,0.034259,0.042159,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
67.900000,79.800000,79,800000000,robot2,map,0.128090,0.583780,-2.836725,-0.079029,-0.027514,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
67.900000,79.800000,79,800000000,robot3,map,0.980404,-0.980865,-1.758194,-0.007360,-0.026493,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
67.900000,79.800000,79,800000000,robot4,map,1.918199,0.664236,0.082075,0.037776,0.001143,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.000000,79.900000,79,900000000,robot1,map,-0.781698,-1.329266,0.831581,0.011598,0.024934,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.000000,79.900000,79,900000000,robot2,map,0.120057,0.581519,-2.894230,-0.080336,-0.022603,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.000000,79.900000,79,900000000,robot3,map,0.980073,-0.983600,-1.612408,-0.003309,-0.027347,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.000000,79.900000,79,900000000,robot4,map,1.921974,0.664734,0.187017,0.037757,0.004975,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.100000,80.000000,80,0,robot1,map,-0.782023,-1.329529,0.816887,-0.003249,-0.002629,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.100000,80.000000,80,0,robot2,map,0.111869,0.579689,-2.951826,-0.081875,-0.018303,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.100000,80.000000,80,0,robot3,map,0.980212,-0.986293,-1.466323,0.001391,-0.026937,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.100000,80.000000,80,0,robot4,map,1.925671,0.665651,0.291961,0.036962,0.009168,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.200000,80.100000,80,100000000,robot1,map,-0.781557,-1.329507,0.797287,0.004661,0.000219,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.200000,80.100000,80,100000000,robot2,map,0.103630,0.578362,-3.009292,-0.082390,-0.013276,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.200000,80.100000,80,100000000,robot3,map,0.980662,-0.988991,-1.320808,0.004495,-0.026972,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.200000,80.100000,80,100000000,robot4,map,1.929266,0.666937,0.397028,0.035958,0.012864,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.300000,80.200000,80,200000000,robot1,map,-0.781655,-1.329213,0.777301,-0.000979,0.002941,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.300000,80.200000,80,200000000,robot2,map,0.095300,0.577490,-3.066884,-0.083305,-0.008716,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.300000,80.200000,80,200000000,robot3,map,0.981527,-0.991638,-1.175063,0.008657,-0.026477,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.300000,80.200000,80,200000000,robot4,map,1.932699,0.668596,0.502037,0.034324,0.016591,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.400000,80.300000,80,300000000,robot1,map,-0.781593,-1.329159,0.764543,0.000620,0.000531,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.400000,80.300000,80,300000000,robot2,map,0.086960,0.577122,-3.124366,-0.083401,-0.003682,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.400000,80.300000,80,300000000,robot3,map,0.982767,-0.993998,-1.028873,0.012401,-0.023603,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.400000,80.300000,80,300000000,robot4,map,1.935947,0.670602,0.607097,0.032479,0.020060,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.500000,80.400000,80,400000000,robot1,map,-0.781491,-1.330057,0.746751,0.001019,-0.008981,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.500000,80.400000,80,400000000,robot2,map,0.078583,0.577195,3.101280,-0.083772,0.000737,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.500000,80.400000,80,400000000,robot3,map,0.984340,-0.996300,-0.883147,0.015731,-0.023020,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.500000,80.400000,80,400000000,robot4,map,1.938983,0.672930,0.712015,0.030361,0.023281,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.600000,80.500000,80,500000000,robot1,map,-0.781223,-1.329460,0.736085,0.002682,0.005973,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.600000,80.500000,80,500000000,robot2,map,0.070262,0.577795,3.043790,-0.083205,0.005994,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.600000,80.500000,80,500000000,robot3,map,0.986236,-0.998256,-0.737403,0.018953,-0.019555,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.600000,80.500000,80,500000000,robot4,map,1.941713,0.675578,0.816991,0.027304,0.026479,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.700000,80.600000,80,600000000,robot1,map,-0.779808,-1.330079,0.751982,0.014146,-0.006187,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.700000,80.600000,80,600000000,robot2,map,0.062898,0.578503,3.010606,-0.073646,0.007077,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.700000,80.600000,80,600000000,robot3,map,0.988402,-0.999985,-0.591709,0.021663,-0.017293,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.700000,80.600000,80,600000000,robot4,map,1.944167,0.678494,0.921848,0.024540,0.029155,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.800000,80.700000,80,700000000,robot1,map,-0.776771,-1.331590,0.805526,0.030371,-0.015111,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.800000,80.700000,80,700000000,robot2,map,0.058248,0.579260,3.004826,-0.046491,0.007573,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.800000,80.700000,80,700000000,robot3,map,0.990783,-1.001323,-0.446012,0.023810,-0.013380,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.800000,80.700000,80,700000000,robot4,map,1.946330,0.681642,1.026840,0.021631,0.031484,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
68.900000,80.800000,80,800000000,robot1,map,-0.770339,-1.333475,0.857248,0.064324,-0.018853,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
68.900000,80.800000,80,800000000,robot2,map,0.053486,0.579945,2.998601,-0.047625,0.006853,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
68.900000,80.800000,80,800000000,robot3,map,0.993349,-1.002356,-0.300231,0.025656,-0.010332,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
68.900000,80.800000,80,800000000,robot4,map,1.948112,0.685008,1.131632,0.017816,0.033655,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.000000,80.900000,80,900000000,robot1,map,-0.766164,-1.334783,0.877203,0.041747,-0.013072,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.000000,80.900000,80,900000000,robot2,map,0.048729,0.580647,2.992311,-0.047566,0.007018,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.000000,80.900000,80,900000000,robot3,map,0.996194,-1.002998,-0.171771,0.028458,-0.006413,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.000000,80.900000,80,900000000,robot4,map,1.949558,0.688539,1.236559,0.014456,0.035316,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.100000,81.000000,81,0,robot1,map,-0.767180,-1.335195,0.905098,-0.010156,-0.004123,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.100000,81.000000,81,0,robot2,map,0.044942,0.581167,2.986933,-0.037872,0.005199,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.100000,81.000000,81,0,robot3,map,0.998801,-1.003424,-0.136860,0.026065,-0.004261,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.100000,81.000000,81,0,robot4,map,1.950631,0.692206,1.323868,0.010736,0.036672,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.200000,81.100000,81,100000000,robot1,map,-0.766760,-1.334544,0.917307,0.004194,0.006514,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.200000,81.100000,81,100000000,robot2,map,0.045009,0.581182,2.986529,0.000671,0.000154,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.200000,81.100000,81,100000000,robot3,map,0.998759,-1.003369,-0.137060,-0.000417,0.000547,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.200000,81.100000,81,100000000,robot4,map,1.951053,0.693818,1.333816,0.004214,0.016117,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.300000,81.200000,81,200000000,robot1,map,-0.766046,-1.334836,0.919792,0.007142,-0.002922,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.300000,81.200000,81,200000000,robot2,map,0.045018,0.581194,2.986485,0.000088,0.000112,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.300000,81.200000,81,200000000,robot3,map,0.998756,-1.003356,-0.137128,-0.000038,0.000135,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.300000,81.200000,81,200000000,robot4,map,1.951006,0.693800,1.333696,-0.000465,-0.000179,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.400000,81.300000,81,300000000,robot1,map,-0.765886,-1.335189,0.928614,0.001596,-0.003532,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.400000,81.300000,81,300000000,robot2,map,0.045281,0.581170,3.016358,0.002632,-0.000233,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.400000,81.300000,81,300000000,robot3,map,0.998755,-1.003354,-0.137158,-0.000006,0.000016,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.400000,81.300000,81,300000000,robot4,map,1.950998,0.693798,1.333639,-0.000084,-0.000023,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.500000,81.400000,81,400000000,robot1,map,-0.765939,-1.334939,0.939103,-0.000523,0.002498,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.500000,81.400000,81,400000000,robot2,map,0.043963,0.581163,3.130961,-0.013182,-0.000077,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.500000,81.400000,81,400000000,robot3,map,0.998755,-1.003353,-0.137184,0.000003,0.000006,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.500000,81.400000,81,400000000,robot4,map,1.950997,0.693798,1.333602,-0.000007,-0.000002,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.600000,81.500000,81,500000000,robot1,map,-0.765763,-1.335145,0.949755,0.001758,-0.002063,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.600000,81.500000,81,500000000,robot2,map,0.041073,0.581066,-3.026677,-0.028901,-0.000963,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.600000,81.500000,81,500000000,robot3,map,0.998649,-1.003338,-0.119359,-0.001059,0.000151,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.600000,81.500000,81,500000000,robot4,map,1.950997,0.693798,1.333565,-0.000002,0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.700000,81.600000,81,600000000,robot1,map,-0.764958,-1.335229,0.956061,0.008052,-0.000836,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.700000,81.600000,81,600000000,robot2,map,0.038241,0.580575,-2.901503,-0.028319,-0.004913,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.700000,81.600000,81,600000000,robot3,map,0.999109,-1.003325,-0.012235,0.004593,0.000134,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.700000,81.600000,81,600000000,robot4,map,1.950967,0.693621,1.366082,-0.000296,-0.001762,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.800000,81.700000,81,700000000,robot1,map,-0.764547,-1.335357,0.962408,0.004105,-0.001280,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.800000,81.700000,81,700000000,robot2,map,0.035526,0.579720,-2.776271,-0.027144,-0.008553,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.800000,81.700000,81,700000000,robot3,map,1.001278,-1.003242,0.115732,0.021693,0.000833,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.800000,81.700000,81,700000000,robot4,map,1.950929,0.693729,1.494009,-0.000382,0.001072,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
69.900000,81.800000,81,800000000,robot1,map,-0.764486,-1.335299,0.964032,0.000617,0.000579,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
69.900000,81.800000,81,800000000,robot2,map,0.032941,0.578532,-2.651054,-0.025850,-0.011877,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
69.900000,81.800000,81,800000000,robot3,map,1.003371,-1.002869,0.243389,0.020930,0.003728,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
69.900000,81.800000,81,800000000,robot4,map,1.950958,0.694386,1.639866,0.000293,0.006572,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.000000,81.900000,81,900000000,robot1,map,-0.764499,-1.335302,0.964001,-0.000134,-0.000031,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.000000,81.900000,81,900000000,robot2,map,0.030511,0.577034,-2.525952,-0.024299,-0.014981,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.000000,81.900000,81,900000000,robot3,map,1.005388,-1.002235,0.371011,0.020167,0.006335,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.000000,81.900000,81,900000000,robot4,map,1.950872,0.695009,1.785248,-0.000859,0.006236,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.100000,82.000000,82,0,robot1,map,-0.764502,-1.335321,0.964000,-0.000036,-0.000193,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.100000,82.000000,82,0,robot2,map,0.028284,0.575251,-2.400826,-0.022273,-0.017831,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.100000,82.000000,82,0,robot3,map,1.007300,-1.001345,0.498696,0.019121,0.008905,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.100000,82.000000,82,0,robot4,map,1.950691,0.695610,1.930701,-0.001807,0.006002,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.200000,82.100000,82,100000000,robot1,map,-0.764537,-1.335357,0.964194,-0.000345,-0.000359,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.200000,82.100000,82,100000000,robot2,map,0.026295,0.573201,-2.275586,-0.019889,-0.020495,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.200000,82.100000,82,100000000,robot3,map,1.009090,-1.000214,0.626303,0.017909,0.011307,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.200000,82.100000,82,100000000,robot4,map,1.950426,0.696178,2.076125,-0.002651,0.005685,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.300000,82.200000,82,200000000,robot1,map,-0.763540,-1.335735,0.974091,0.009965,-0.003772,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.300000,82.200000,82,200000000,robot2,map,0.024600,0.570912,-2.150475,-0.016949,-0.022892,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.300000,82.200000,82,200000000,robot3,map,1.010709,-0.998873,0.753920,0.016181,0.013410,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.300000,82.200000,82,200000000,robot4,map,1.950083,0.696706,2.221595,-0.003430,0.005278,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.400000,82.300000,82,300000000,robot1,map,-0.762307,-1.335994,0.985228,0.012331,-0.002597,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.400000,82.300000,82,300000000,robot2,map,0.023191,0.568433,-2.025223,-0.014094,-0.024793,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.400000,82.300000,82,300000000,robot3,map,1.012164,-0.997330,0.881507,0.014550,0.015431,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.400000,82.300000,82,300000000,robot4,map,1.949667,0.697184,2.367055,-0.004164,0.004784,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.500000,82.400000,82,400000000,robot1,map,-0.762149,-1.336255,0.988288,0.001583,-0.002611,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.500000,82.400000,82,400000000,robot2,map,0.022105,0.565797,-1.900005,-0.010863,-0.026359,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.500000,82.400000,82,400000000,robot3,map,1.013396,-0.995618,1.009205,0.012320,0.017119,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.500000,82.400000,82,400000000,robot4,map,1.949186,0.697591,2.512580,-0.004811,0.004062,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.600000,82.500000,82,500000000,robot1,map,-0.760357,-1.336613,1.003036,0.017918,-0.003578,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.600000,82.500000,82,500000000,robot2,map,0.021345,0.563048,-1.774798,-0.007598,-0.027491,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.600000,82.500000,82,500000000,robot3,map,1.014400,-0.993766,1.136720,0.010047,0.018518,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.600000,82.500000,82,500000000,robot4,map,1.948651,0.697924,2.658062,-0.005346,0.003337,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.700000,82.600000,82,600000000,robot1,map,-0.759081,-1.336914,1.025575,0.012758,-0.003009,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.700000,82.600000,82,600000000,robot2,map,0.021053,0.561761,-1.637308,-0.002924,-0.012866,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.700000,82.600000,82,600000000,robot3,map,1.015172,-0.991795,1.264249,0.007712,0.019711,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.700000,82.600000,82,600000000,robot4,map,1.948076,0.698175,2.803427,-0.005752,0.002512,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.800000,82.700000,82,700000000,robot1,map,-0.758239,-1.337157,1.067182,0.008424,-0.002429,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.800000,82.700000,82,700000000,robot2,map,0.021134,0.561741,-1.491769,0.000810,-0.000200,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.800000,82.700000,82,700000000,robot3,map,1.015744,-0.989474,1.379622,0.005726,0.023214,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.800000,82.700000,82,700000000,robot4,map,1.947468,0.698344,2.948985,-0.006084,0.001687,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
70.900000,82.800000,82,800000000,robot1,map,-0.757768,-1.337274,1.083165,0.004705,-0.001172,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
70.900000,82.800000,82,800000000,robot2,map,0.021135,0.561759,-1.346247,0.000014,0.000179,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
70.900000,82.800000,82,800000000,robot3,map,1.016091,-0.986999,1.488765,0.003468,0.024746,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
70.900000,82.800000,82,800000000,robot4,map,1.946843,0.698417,3.094397,-0.006242,0.000731,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
71.000000,82.900000,82,900000000,robot1,map,-0.755989,-1.338079,1.129112,0.017798,-0.008050,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
