time_s,robot_id,x,y,yaw,vx,vy
64.85000000000001,robot4,-1.3136655,-0.105847,-5.992802807179577,0.00011449999999997107,0.00010450000000000319
64.9,robot1,1.856112,0.673708,3.722384307179586,-0.028814,-0.016823
64.9,robot2,-0.38265,1.59189,-0.111131,0.114514,-0.014499
64.9,robot3,0.442903,0.036218,5.464167307179586,0.045238,-0.044168
64.9,robot4,-1.31367,-0.105841,-5.925665307179586,-8.9e-05,0.000127
64.95,robot1,1.8556765,0.6734424999999999,3.7927338071795864,-0.018765,-0.011066000000000001
64.95,robot2,-0.3776305,1.5913925,-0.08061299999999999,0.107448,-0.012223999999999999
64.95,robot3,0.4446845,0.0342275,5.404681807179586,0.0404345,-0.0419885
64.95,robot4,-1.3136595,-0.105847,-5.852845307179586,6.15e-05,3.5000000000000038e-06
65.0,robot1,1.855241,0.673177,3.8630833071795863,-0.008716,-0.005309
65.0,robot2,-0.372611,1.590895,-0.050095,0.100382,-0.009949
65.0,robot3,0.446466,0.032237,5.345196307179586,0.035631,-0.039809
65.0,robot4,-1.313649,-0.105853,-5.780025307179586,0.000212,-0.00012
65.05,robot1,1.855279,0.6731699999999999,3.935903807179586,-0.003977,-0.002725
65.05,robot2,-0.3700055,1.5909255,-0.0034460000000000046,0.0762475,-0.0046725
65.05,robot3,0.44700949999999995,0.0312785,5.272346807179586,0.0232545,-0.029494
65.05,robot4,-1.313647,-0.10585549999999999,-5.707366307179586,0.000128,-8.850000000000001e-05
65.10000000000001,robot1,1.855317,0.673163,4.008724307179606,0.0007619999999998933,-0.0001409999999999753
65.10000000000001,robot2,-0.3673999999999993,1.590956,0.0432030000000132,0.05211300000000006,0.0006040000000006006
65.10000000000001,robot3,0.4475530000000001,0.030319999999999705,5.199497307179565,0.01087799999999971,-0.019179000000000238
65.10000000000001,robot4,-1.313645,-0.105858,-5.634707307179566,4.399999999996703e-05,-5.699999999998551e-05
65.15,robot1,1.8553175000000002,0.6731645,4.081510807179597,0.0003864999999999466,-5.399999999998765e-05
65.15,robot2,-0.36477149999999964,1.5911975,0.08966950000000662,0.052342000000000034,0.0027170000000003
65.15,robot3,0.44799550000000005,0.029277999999999853,5.126771807179575,0.009860999999999856,-0.020006500000000118
65.15,robot4,-1.313654,-0.10585599999999999,-5.562032807179576,-7.20000000000165e-05,-5.999999999992753e-06
65.2,robot1,1.855318,0.673166,4.154297307179586,1.1e-05,3.3e-05
65.2,robot2,-0.362143,1.591439,0.136136,0.052571,0.00483
65.2,robot3,0.448438,0.028236,5.054046307179586,0.008844,-0.020834
