time_s,robot_i,robot_j,distance_m,collision,safety_violation,all_pose_fresh
94.600000,robot1,robot4,3.275901,0,0,True
94.600000,robot2,robot3,1.816795,0,0,True
94.600000,robot2,robot4,1.818287,0,0,True
94.600000,robot3,robot4,1.840323,0,0,True
94.700000,robot1,robot2,2.021652,0,0,True
94.700000,robot1,robot3,1.817277,0,0,True
94.700000,robot1,robot4,3.272320,0,0,True
94.700000,robot2,robot3,1.815911,0,0,True
94.700000,robot2,robot4,1.815121,0,0,True
94.700000,robot3,robot4,1.835492,0,0,True
94.800000,robot1,robot2,2.021392,0,0,True
94.800000,robot1,robot3,1.818574,0,0,True
94.800000,robot1,robot4,3.268694,0,0,True
94.800000,robot2,robot3,1.815175,0,0,True
94.800000,robot2,robot4,1.811763,0,0,True
94.800000,robot3,robot4,1.830882,0,0,True
94.900000,robot1,robot2,2.021152,0,0,True
94.900000,robot1,robot3,1.819950,0,0,True
94.900000,robot1,robot4,3.265109,0,0,True
94.900000,robot2,robot3,1.814557,0,0,True
94.900000,robot2,robot4,1.808255,0,0,True
94.900000,robot3,robot4,1.826472,0,0,True
95.000000,robot1,robot2,2.020957,0,0,True
95.000000,robot1,robot3,1.821403,0,0,True
95.000000,robot1,robot4,3.261607,0,0,True
95.000000,robot2,robot3,1.814134,0,0,True
95.000000,robot2,robot4,1.804608,0,0,True
95.000000,robot3,robot4,1.822366,0,0,True
95.100000,robot1,robot2,2.020727,0,0,True
95.100000,robot1,robot3,1.822917,0,0,True
95.100000,robot1,robot4,3.258170,0,0,True
95.100000,robot2,robot3,1.813841,0,0,True
95.100000,robot2,robot4,1.800894,0,0,True
95.100000,robot3,robot4,1.818508,0,0,True
95.200000,robot1,robot2,2.020537,0,0,True
95.200000,robot1,robot3,1.824475,0,0,True
95.200000,robot1,robot4,3.254872,0,0,True
95.200000,robot2,robot3,1.813742,0,0,True
95.200000,robot2,robot4,1.797099,0,0,True
95.200000,robot3,robot4,1.815030,0,0,True
95.300000,robot1,robot2,2.020399,0,0,True
95.300000,robot1,robot3,1.825627,0,0,True
95.300000,robot1,robot4,3.251689,0,0,True
95.300000,robot2,robot3,1.813697,0,0,True
95.300000,robot2,robot4,1.793289,0,0,True
95.300000,robot3,robot4,1.812131,0,0,True
95.400000,robot1,robot2,2.020394,0,0,True
95.400000,robot1,robot3,1.825606,0,0,True
95.400000,robot1,robot4,3.248875,0,0,True
95.400000,robot2,robot3,1.813709,0,0,True
95.400000,robot2,robot4,1.789905,0,0,True
95.400000,robot3,robot4,1.810500,0,0,True
95.500000,robot1,robot2,2.020393,0,0,True
95.500000,robot1,robot3,1.825604,0,0,True
95.500000,robot1,robot4,3.246765,0,0,True
95.500000,robot2,robot3,1.813712,0,0,True
95.500000,robot2,robot4,1.787320,0,0,True
95.500000,robot3,robot4,1.809297,0,0,True
95.600000,robot1,robot2,2.020396,0,0,True
95.600000,robot1,robot3,1.825585,0,0,True
95.600000,robot1,robot4,3.244660,0,0,True
95.600000,robot2,robot3,1.813691,0,0,True
95.600000,robot2,robot4,1.784717,0,0,True
95.600000,robot3,robot4,1.808110,0,0,True
95.700000,robot1,robot2,2.020390,0,0,True
95.700000,robot1,robot3,1.825586,0,0,True
95.700000,robot1,robot4,3.242623,0,0,True
95.700000,robot2,robot3,1.813703,0,0,True
95.700000,robot2,robot4,1.782174,0,0,True
95.700000,robot3,robot4,1.807001,0,0,True
95.800000,robot1,robot2,2.020388,0,0,True
95.800000,robot1,robot3,1.825594,0,0,True
95.800000,robot1,robot4,3.240560,0,0,True
95.800000,robot2,robot3,1.813700,0,0,True
95.800000,robot2,robot4,1.779571,0,0,True
95.800000,robot3,robot4,1.805877,0,0,True
95.900000,robot1,robot2,2.020387,0,0,True
95.900000,robot1,robot3,1.825593,0,0,True
95.900000,robot1,robot4,3.238582,0,0,True
95.900000,robot2,robot3,1.813696,0,0,True
95.900000,robot2,robot4,1.777019,0,0,True
95.900000,robot3,robot4,1.804855,0,0,True
96.000000,robot1,robot2,2.020382,0,0,True
96.000000,robot1,robot3,1.825595,0,0,True
96.000000,robot1,robot4,3.236619,0,0,True
96.000000,robot2,robot3,1.813694,0,0,True
96.000000,robot2,robot4,1.774472,0,0,True
96.000000,robot3,robot4,1.803857,0,0,True
96.100000,robot1,robot2,2.020382,0,0,True
96.100000,robot1,robot3,1.825603,0,0,True
96.100000,robot1,robot4,3.234649,0,0,True
96.100000,robot2,robot3,1.813710,0,0,True
96.100000,robot2,robot4,1.771892,0,0,True
96.100000,robot3,robot4,1.802882,0,0,True
96.200000,robot1,robot2,2.020385,0,0,True
96.200000,robot1,robot3,1.825598,0,0,True
96.200000,robot1,robot4,3.232773,0,0,True
96.200000,robot2,robot3,1.813710,0,0,True
96.200000,robot2,robot4,1.769373,0,0,True
96.200000,robot3,robot4,1.802001,0,0,True
96.300000,robot1,robot2,2.020384,0,0,True
96.300000,robot1,robot3,1.825597,0,0,True
96.300000,robot1,robot4,3.230866,0,0,True
96.300000,robot2,robot3,1.813713,0,0,True
96.300000,robot2,robot4,1.766810,0,0,True
96.300000,robot3,robot4,1.801112,0,0,True
96.400000,robot1,robot2,2.019325,0,0,True
96.400000,robot1,robot3,1.825609,0,0,True
96.400000,robot1,robot4,3.229051,0,0,True
96.400000,robot2,robot3,1.813841,0,0,True
96.400000,robot2,robot4,1.765537,0,0,True
96.400000,robot3,robot4,1.800315,0,0,True
96.500000,robot1,robot2,2.017755,0,0,True
96.500000,robot1,robot3,1.825594,0,0,True
96.500000,robot1,robot4,3.227267,0,0,True
96.500000,robot2,robot3,1.814208,0,0,True
96.500000,robot2,robot4,1.765073,0,0,True
96.500000,robot3,robot4,1.799573,0,0,True
96.600000,robot1,robot2,2.016474,0,0,True
96.600000,robot1,robot3,1.825419,0,0,True
96.600000,robot1,robot4,3.225458,0,0,True
96.600000,robot2,robot3,1.815590,0,0,True
96.600000,robot2,robot4,1.764641,0,0,True
96.600000,robot3,robot4,1.799561,0,0,True
96.700000,robot1,robot2,2.015442,0,0,True
96.700000,robot1,robot3,1.824744,0,0,True
96.700000,robot1,robot4,3.223749,0,0,True
96.700000,robot2,robot3,1.818234,0,0,True
96.700000,robot2,robot4,1.764309,0,0,True
96.700000,robot3,robot4,1.800988,0,0,True
96.800000,robot1,robot2,2.014711,0,0,True
96.800000,robot1,robot3,1.823781,0,0,True
96.800000,robot1,robot4,3.222106,0,0,True
96.800000,robot2,robot3,1.820873,0,0,True
96.800000,robot2,robot4,1.764003,0,0,True
96.800000,robot3,robot4,1.802505,0,0,True
96.900000,robot1,robot2,2.014267,0,0,True
96.900000,robot1,robot3,1.822563,0,0,True
96.900000,robot1,robot4,3.221239,0,0,True
96.900000,robot2,robot3,1.823503,0,0,True
96.900000,robot2,robot4,1.764806,0,0,True
96.900000,robot3,robot4,1.804315,0,0,True
97.000000,robot1,robot2,2.014151,0,0,True
97.000000,robot1,robot3,1.821183,0,0,True
97.000000,robot1,robot4,3.221353,0,0,True
97.000000,robot2,robot3,1.826061,0,0,True
97.000000,robot2,robot4,1.766827,0,0,True
97.000000,robot3,robot4,1.806463,0,0,True
97.100000,robot1,robot2,2.015069,0,0,True
97.100000,robot1,robot3,1.819589,0,0,True
97.100000,robot1,robot4,3.221817,0,0,True
97.100000,robot2,robot3,1.828482,0,0,True
97.100000,robot2,robot4,1.768665,0,0,True
97.100000,robot3,robot4,1.808504,0,0,True
97.200000,robot1,robot2,2.015738,0,0,True
97.200000,robot1,robot3,1.817840,0,0,True
97.200000,robot1,robot4,3.221955,0,0,True
97.200000,robot2,robot3,1.830753,0,0,True
97.200000,robot2,robot4,1.770299,0,0,True
97.200000,robot3,robot4,1.810426,0,0,True
97.300000,robot1,robot2,2.015592,0,0,True
97.300000,robot1,robot3,1.815560,0,0,True
97.300000,robot1,robot4,3.221246,0,0,True
97.300000,robot2,robot3,1.832789,0,0,True
97.300000,robot2,robot4,1.771712,0,0,True
97.300000,robot3,robot4,1.812184,0,0,True
97.400000,robot1,robot2,2.018721,0,0,True
97.400000,robot1,robot3,1.810618,0,0,True
97.400000,robot1,robot4,3.221187,0,0,True
97.400000,robot2,robot3,1.836047,0,0,True
97.400000,robot2,robot4,1.773795,0,0,True
97.400000,robot3,robot4,1.815145,0,0,True
97.500000,robot1,robot2,2.018721,0,0,True
97.500000,robot1,robot3,1.810618,0,0,True
97.500000,robot1,robot4,3.221190,0,0,True
97.500000,robot2,robot3,1.836047,0,0,True
97.500000,robot2,robot4,1.773796,0,0,True
97.500000,robot3,robot4,1.815149,0,0,True
97.600000,robot1,robot2,2.019632,0,0,True
97.600000,robot1,robot3,1.808159,0,0,True
97.600000,robot1,robot4,3.220636,0,0,True
97.600000,robot2,robot3,1.837208,0,0,True
97.600000,robot2,robot4,1.774427,0,0,True
97.600000,robot3,robot4,1.816280,0,0,True
97.700000,robot1,robot2,2.021183,0,0,True
97.700000,robot1,robot3,1.805903,0,0,True
97.700000,robot1,robot4,3.220407,0,0,True
97.700000,robot2,robot3,1.838012,0,0,True
97.700000,robot2,robot4,1.774747,0,0,True
97.700000,robot3,robot4,1.817126,0,0,True
97.800000,robot1,robot2,2.023006,0,0,True
97.800000,robot1,robot3,1.803588,0,0,True
97.800000,robot1,robot4,3.220200,0,0,True
97.800000,robot2,robot3,1.838584,0,0,True
97.800000,robot2,robot4,1.774957,0,0,True
97.800000,robot3,robot4,1.817714,0,0,True
97.900000,robot1,robot2,2.024741,0,0,True
97.900000,robot1,robot3,1.801791,0,0,True
97.900000,robot1,robot4,3.220028,0,0,True
97.900000,robot2,robot3,1.839289,0,0,True
97.900000,robot2,robot4,1.775224,0,0,True
97.900000,robot3,robot4,1.818030,0,0,True
98.000000,robot1,robot2,2.026242,0,0,True
98.000000,robot1,robot3,1.801721,0,0,True
98.000000,robot1,robot4,3.220011,0,0,True
98.000000,robot2,robot3,1.841006,0,0,True
98.000000,robot2,robot4,1.775683,0,0,True
98.000000,robot3,robot4,1.817938,0,0,True
98.100000,robot1,robot2,2.027430,0,0,True
98.100000,robot1,robot3,1.801053,0,0,True
98.100000,robot1,robot4,3.219627,0,0,True
98.100000,robot2,robot3,1.842767,0,0,True
98.100000,robot2,robot4,1.776469,0,0,True
98.100000,robot3,robot4,1.817869,0,0,True
98.200000,robot1,robot2,2.028441,0,0,True
98.200000,robot1,robot3,1.800821,0,0,True
98.200000,robot1,robot4,3.219600,0,0,True
98.200000,robot2,robot3,1.844548,0,0,True
98.200000,robot2,robot4,1.777510,0,0,True
98.200000,robot3,robot4,1.817920,0,0,True
98.300000,robot1,robot2,2.029381,0,0,True
98.300000,robot1,robot3,1.800299,0,0,True
98.300000,robot1,robot4,3.219508,0,0,True
98.300000,robot2,robot3,1.846360,0,0,True
98.300000,robot2,robot4,1.778791,0,0,True
98.300000,robot3,robot4,1.818034,0,0,True
98.400000,robot1,robot2,2.029709,0,0,True
98.400000,robot1,robot3,1.799600,0,0,True
98.400000,robot1,robot4,3.219162,0,0,True
98.400000,robot2,robot3,1.848043,0,0,True
98.400000,robot2,robot4,1.780276,0,0,True
98.400000,robot3,robot4,1.818161,0,0,True
98.500000,robot1,robot2,2.029945,0,0,True
98.500000,robot1,robot3,1.799570,0,0,True
98.500000,robot1,robot4,3.219313,0,0,True
98.500000,robot2,robot3,1.849640,0,0,True
98.500000,robot2,robot4,1.781926,0,0,True
98.500000,robot3,robot4,1.818314,0,0,True
98.600000,robot1,robot2,2.029893,0,0,True
98.600000,robot1,robot3,1.799275,0,0,True
98.600000,robot1,robot4,3.219308,0,0,True
98.600000,robot2,robot3,1.851079,0,0,True
98.600000,robot2,robot4,1.783706,0,0,True
98.600000,robot3,robot4,1.818470,0,0,True
98.700000,robot1,robot2,2.029533,0,0,True
98.700000,robot1,robot3,1.798386,0,0,True
98.700000,robot1,robot4,3.218977,0,0,True
98.700000,robot2,robot3,1.852544,0,0,True
98.700000,robot2,robot4,1.785873,0,0,True
98.700000,robot3,robot4,1.818646,0,0,True
98.800000,robot1,robot2,2.028845,0,0,True
98.800000,robot1,robot3,1.797147,0,0,True
98.800000,robot1,robot4,3.218435,0,0,True
98.800000,robot2,robot3,1.853908,0,0,True
98.800000,robot2,robot4,1.788275,0,0,True
98.800000,robot3,robot4,1.818824,0,0,True
98.900000,robot1,robot2,2.031480,0,0,True
98.900000,robot1,robot3,1.799333,0,0,True
98.900000,robot1,robot4,3.222119,0,0,True
98.900000,robot2,robot3,1.854965,0,0,True
98.900000,robot2,robot4,1.790699,0,0,True
98.900000,robot3,robot4,1.819292,0,0,True
99.000000,robot1,robot2,2.031480,0,0,True
99.000000,robot1,robot3,1.799333,0,0,True
99.000000,robot1,robot4,3.222119,0,0,True
99.000000,robot2,robot3,1.854965,0,0,True
99.000000,robot2,robot4,1.790699,0,0,True
99.000000,robot3,robot4,1.819292,0,0,True
99.100000,robot1,robot2,2.027739,0,0,True
99.100000,robot1,robot3,1.793146,0,0,True
99.100000,robot1,robot4,3.220542,0,0,True
99.100000,robot2,robot3,1.855167,0,0,True
99.100000,robot2,robot4,1.795366,0,0,True
99.100000,robot3,robot4,1.822181,0,0,True
99.200000,robot1,robot2,2.024017,0,0,True
99.200000,robot1,robot3,1.791134,0,0,True
99.200000,robot1,robot4,3.219568,0,0,True
99.200000,robot2,robot3,1.854836,0,0,True
99.200000,robot2,robot4,1.797543,0,0,True
99.200000,robot3,robot4,1.823637,0,0,True
99.300000,robot1,robot2,2.020570,0,0,True
99.300000,robot1,robot3,1.787446,0,0,True
99.300000,robot1,robot4,3.217828,0,0,True
99.300000,robot2,robot3,1.854182,0,0,True
99.300000,robot2,robot4,1.799505,0,0,True
99.300000,robot3,robot4,1.825124,0,0,True
99.400000,robot1,robot2,2.018231,0,0,True
99.400000,robot1,robot3,1.784605,0,0,True
99.400000,robot1,robot4,3.217299,0,0,True
99.400000,robot2,robot3,1.853213,0,0,True
99.400000,robot2,robot4,1.801281,0,0,True
99.400000,robot3,robot4,1.826640,0,0,True
99.500000,robot1,robot2,2.015064,0,0,True
99.500000,robot1,robot3,1.781893,0,0,True
99.500000,robot1,robot4,3.216435,0,0,True
99.500000,robot2,robot3,1.851977,0,0,True
99.500000,robot2,robot4,1.802801,0,0,True
99.500000,robot3,robot4,1.828185,0,0,True
99.600000,robot1,robot2,2.013729,0,0,True
99.600000,robot1,robot3,1.780149,0,0,True
99.600000,robot1,robot4,3.217207,0,0,True
99.600000,robot2,robot3,1.850401,0,0,True
99.600000,robot2,robot4,1.804025,0,0,True
99.600000,robot3,robot4,1.829759,0,0,True
99.700000,robot1,robot2,2.011255,0,0,True
99.700000,robot1,robot3,1.777746,0,0,True
99.700000,robot1,robot4,3.216938,0,0,True
99.700000,robot2,robot3,1.848649,0,0,True
99.700000,robot2,robot4,1.804965,0,0,True
99.700000,robot3,robot4,1.831365,0,0,True
99.800000,robot1,robot2,2.008654,0,0,True
99.800000,robot1,robot3,1.775668,0,0,True
99.800000,robot1,robot4,3.216772,0,0,True
99.800000,robot2,robot3,1.846618,0,0,True
99.800000,robot2,robot4,1.805547,0,0,True
99.800000,robot3,robot4,1.832975,0,0,True
99.900000,robot1,robot2,2.006550,0,0,True
99.900000,robot1,robot3,1.773546,0,0,True
99.900000,robot1,robot4,3.216699,0,0,True
99.900000,robot2,robot3,1.844556,0,0,True
99.900000,robot2,robot4,1.805775,0,0,True
99.900000,robot3,robot4,1.834608,0,0,True
100.000000,robot1,robot2,2.004801,0,0,True
100.000000,robot1,robot3,1.771888,0,0,True
100.000000,robot1,robot4,3.216934,0,0,True
100.000000,robot2,robot3,1.842600,0,0,True
100.000000,robot2,robot4,1.805814,0,0,True
100.000000,robot3,robot4,1.836234,0,0,True
100.100000,robot1,robot2,2.002043,0,0,True
100.100000,robot1,robot3,1.770931,0,0,True
100.100000,robot1,robot4,3.217151,0,0,True
100.100000,robot2,robot3,1.839853,0,0,True
100.100000,robot2,robot4,1.805916,0,0,True
100.100000,robot3,robot4,1.837292,0,0,True
100.200000,robot1,robot2,1.999028,0,0,True
100.200000,robot1,robot3,1.771398,0,0,True
100.200000,robot1,robot4,3.217552,0,0,True
100.200000,robot2,robot3,1.837038,0,0,True
100.200000,robot2,robot4,1.806124,0,0,True
100.200000,robot3,robot4,1.837394,0,0,True
100.300000,robot1,robot2,1.996186,0,0,True
100.300000,robot1,robot3,1.771611,0,0,True
100.300000,robot1,robot4,3.217925,0,0,True
100.300000,robot2,robot3,1.834297,0,0,True
100.300000,robot2,robot4,1.806480,0,0,True
100.300000,robot3,robot4,1.837493,0,0,True
100.400000,robot1,robot2,1.993148,0,0,True
100.400000,robot1,robot3,1.770802,0,0,True
100.400000,robot1,robot4,3.217583,0,0,True
100.400000,robot2,robot3,1.831637,0,0,True
100.400000,robot2,robot4,1.806945,0,0,True
100.400000,robot3,robot4,1.837586,0,0,True
100.500000,robot1,robot2,1.990149,0,0,True
100.500000,robot1,robot3,1.770768,0,0,True
100.500000,robot1,robot4,3.217764,0,0,True
100.500000,robot2,robot3,1.829012,0,0,True
100.500000,robot2,robot4,1.807540,0,0,True
100.500000,robot3,robot4,1.837668,0,0,True
100.600000,robot1,robot2,1.986573,0,0,True
100.600000,robot1,robot3,1.767421,0,0,True
100.600000,robot1,robot4,3.215632,0,0,True
100.600000,robot2,robot3,1.826435,0,0,True
100.600000,robot2,robot4,1.808226,0,0,True
100.600000,robot3,robot4,1.837693,0,0,True
100.700000,robot1,robot2,1.983021,0,0,True
100.700000,robot1,robot3,1.766131,0,0,True
100.700000,robot1,robot4,3.214765,0,0,True
100.700000,robot2,robot3,1.823887,0,0,True
100.700000,robot2,robot4,1.809019,0,0,True
100.700000,robot3,robot4,1.837695,0,0,True
100.800000,robot1,robot2,1.980409,0,0,True
100.800000,robot1,robot3,1.768499,0,0,True
100.800000,robot1,robot4,3.216579,0,0,True
100.800000,robot2,robot3,1.821425,0,0,True
100.800000,robot2,robot4,1.809947,0,0,True
100.800000,robot3,robot4,1.837639,0,0,True
100.900000,robot1,robot2,1.977621,0,0,True
100.900000,robot1,robot3,1.770255,0,0,True
100.900000,robot1,robot4,3.217907,0,0,True
100.900000,robot2,robot3,1.819057,0,0,True
100.900000,robot2,robot4,1.810988,0,0,True
100.900000,robot3,robot4,1.837543,0,0,True
101.000000,robot1,robot2,1.975390,0,0,True
101.000000,robot1,robot3,1.772365,0,0,True
101.000000,robot1,robot4,3.219729,0,0,True
101.000000,robot2,robot3,1.816798,0,0,True
101.000000,robot2,robot4,1.812125,0,0,True
101.000000,robot3,robot4,1.837432,0,0,True
101.100000,robot1,robot2,1.973431,0,0,True
101.100000,robot1,robot3,1.774766,0,0,True
101.100000,robot1,robot4,3.221866,0,0,True
101.100000,robot2,robot3,1.814607,0,0,True
101.100000,robot2,robot4,1.813440,0,0,True
101.100000,robot3,robot4,1.837231,0,0,True
101.200000,robot1,robot2,1.971353,0,0,True
101.200000,robot1,robot3,1.776375,0,0,True
101.200000,robot1,robot4,3.223423,0,0,True
101.200000,robot2,robot3,1.812548,0,0,True
101.200000,robot2,robot4,1.814941,0,0,True
101.200000,robot3,robot4,1.836928,0,0,True
101.300000,robot1,robot2,1.969669,0,0,True
101.300000,robot1,robot3,1.778931,0,0,True
101.300000,robot1,robot4,3.225800,0,0,True
101.300000,robot2,robot3,1.810657,0,0,True
101.300000,robot2,robot4,1.816605,0,0,True
101.300000,robot3,robot4,1.836705,0,0,True
101.400000,robot1,robot2,1.968090,0,0,True
101.400000,robot1,robot3,1.781492,0,0,True
101.400000,robot1,robot4,3.228137,0,0,True
101.400000,robot2,robot3,1.809277,0,0,True
101.400000,robot2,robot4,1.818440,0,0,True
101.400000,robot3,robot4,1.836634,0,0,True
101.500000,robot1,robot2,1.966637,0,0,True
101.500000,robot1,robot3,1.784049,0,0,True
101.500000,robot1,robot4,3.230523,0,0,True
101.500000,robot2,robot3,1.808184,0,0,True
101.500000,robot2,robot4,1.820428,0,0,True
101.500000,robot3,robot4,1.836660,0,0,True
101.600000,robot1,robot2,1.965331,0,0,True
101.600000,robot1,robot3,1.786637,0,0,True
101.600000,robot1,robot4,3.232976,0,0,True
101.600000,robot2,robot3,1.807246,0,0,True
101.600000,robot2,robot4,1.822564,0,0,True
101.600000,robot3,robot4,1.836653,0,0,True
101.700000,robot1,robot2,1.964149,0,0,True
101.700000,robot1,robot3,1.789219,0,0,True
101.700000,robot1,robot4,3.235478,0,0,True
101.700000,robot2,robot3,1.806500,0,0,True
101.700000,robot2,robot4,1.824846,0,0,True
101.700000,robot3,robot4,1.836666,0,0,True
101.800000,robot1,robot2,1.963137,0,0,True
101.800000,robot1,robot3,1.791722,0,0,True
101.800000,robot1,robot4,3.237950,0,0,True
101.800000,robot2,robot3,1.805965,0,0,True
101.800000,robot2,robot4,1.827242,0,0,True
101.800000,robot3,robot4,1.836649,0,0,True
101.900000,robot1,robot2,1.962258,0,0,True
101.900000,robot1,robot3,1.794268,0,0,True
101.900000,robot1,robot4,3.240511,0,0,True
101.900000,robot2,robot3,1.805618,0,0,True
101.900000,robot2,robot4,1.829778,0,0,True
101.900000,robot3,robot4,1.836666,0,0,True
102.000000,robot1,robot2,1.961817,0,0,True
102.000000,robot1,robot3,1.796977,0,0,True
102.000000,robot1,robot4,3.243337,0,0,True
102.000000,robot2,robot3,1.805475,0,0,True
102.000000,robot2,robot4,1.832411,0,0,True
102.000000,robot3,robot4,1.836667,0,0,True
102.100000,robot1,robot2,1.961891,0,0,True
102.100000,robot1,robot3,1.800359,0,0,True
102.100000,robot1,robot4,3.246772,0,0,True
102.100000,robot2,robot3,1.805542,0,0,True
102.100000,robot2,robot4,1.835139,0,0,True
102.100000,robot3,robot4,1.836656,0,0,True
102.200000,robot1,robot2,1.961231,0,0,True
102.200000,robot1,robot3,1.802639,0,0,True
102.200000,robot1,robot4,3.248992,0,0,True
102.200000,robot2,robot3,1.805710,0,0,True
102.200000,robot2,robot4,1.837637,0,0,True
102.200000,robot3,robot4,1.836668,0,0,True
102.300000,robot1,robot2,1.960585,0,0,True
102.300000,robot1,robot3,1.804937,0,0,True
102.300000,robot1,robot4,3.251072,0,0,True
102.300000,robot2,robot3,1.805933,0,0,True
102.300000,robot2,robot4,1.839905,0,0,True
102.300000,robot3,robot4,1.836664,0,0,True
102.400000,robot1,robot2,1.959789,0,0,True
102.400000,robot1,robot3,1.807247,0,0,True
102.400000,robot1,robot4,3.253025,0,0,True
102.400000,robot2,robot3,1.806282,0,0,True
102.400000,robot2,robot4,1.842205,0,0,True
102.400000,robot3,robot4,1.836656,0,0,True
102.500000,robot1,robot2,1.958725,0,0,True
102.500000,robot1,robot3,1.809446,0,0,True
102.500000,robot1,robot4,3.254804,0,0,True
102.500000,robot2,robot3,1.806619,0,0,True
102.500000,robot2,robot4,1.844547,0,0,True
102.500000,robot3,robot4,1.836659,0,0,True
102.600000,robot1,robot2,1.957441,0,0,True
102.600000,robot1,robot3,1.811651,0,0,True
102.600000,robot1,robot4,3.256435,0,0,True
102.600000,robot2,robot3,1.807004,0,0,True
102.600000,robot2,robot4,1.846889,0,0,True
102.600000,robot3,robot4,1.836648,0,0,True
102.700000,robot1,robot2,1.956012,0,0,True
102.700000,robot1,robot3,1.813755,0,0,True
102.700000,robot1,robot4,3.257840,0,0,True
102.700000,robot2,robot3,1.807504,0,0,True
102.700000,robot2,robot4,1.849219,0,0,True
102.700000,robot3,robot4,1.836605,0,0,True
102.800000,robot1,robot2,1.954057,0,0,True
102.800000,robot1,robot3,1.817518,0,0,True
102.800000,robot1,robot4,3.259446,0,0,True
102.800000,robot2,robot3,1.808010,0,0,True
102.800000,robot2,robot4,1.851326,0,0,True
102.800000,robot3,robot4,1.835936,0,0,True
102.900000,robot1,robot2,1.952336,0,0,True
102.900000,robot1,robot3,1.817513,0,0,True
102.900000,robot1,robot4,3.258854,0,0,True
102.900000,robot2,robot3,1.808568,0,0,True
102.900000,robot2,robot4,1.853362,0,0,True
102.900000,robot3,robot4,1.835254,0,0,True
103.000000,robot1,robot2,1.950221,0,0,True
103.000000,robot1,robot3,1.819133,0,0,True
103.000000,robot1,robot4,3.258901,0,0,True
103.000000,robot2,robot3,1.809219,0,0,True
103.000000,robot2,robot4,1.855279,0,0,True
103.000000,robot3,robot4,1.834559,0,0,True
103.100000,robot1,robot2,1.947874,0,0,True
103.100000,robot1,robot3,1.820584,0,0,True
103.100000,robot1,robot4,3.258717,0,0,True
103.100000,robot2,robot3,1.809884,0,0,True
103.100000,robot2,robot4,1.857142,0,0,True
103.100000,robot3,robot4,1.833909,0,0,True
103.200000,robot1,robot2,1.945297,0,0,True
103.200000,robot1,robot3,1.821764,0,0,True
103.200000,robot1,robot4,3.258183,0,0,True
103.200000,robot2,robot3,1.810617,0,0,True
103.200000,robot2,robot4,1.858958,0,0,True
103.200000,robot3,robot4,1.833255,0,0,True
103.300000,robot1,robot2,1.943029,0,0,True
103.300000,robot1,robot3,1.822655,0,0,True
103.300000,robot1,robot4,3.257547,0,0,True
103.300000,robot2,robot3,1.811386,0,0,True
103.300000,robot2,robot4,1.860546,0,0,True
103.300000,robot3,robot4,1.832671,0,0,True
103.400000,robot1,robot2,1.941992,0,0,True
103.400000,robot1,robot3,1.823490,0,0,True
103.400000,robot1,robot4,3.256909,0,0,True
103.400000,robot2,robot3,1.812277,0,0,True
103.400000,robot2,robot4,1.860999,0,0,True
103.400000,robot3,robot4,1.832144,0,0,True
103.500000,robot1,robot2,1.939849,0,0,True
103.500000,robot1,robot3,1.824290,0,0,True
103.500000,robot1,robot4,3.256228,0,0,True
103.500000,robot2,robot3,1.812567,0,0,True
103.500000,robot2,robot4,1.861855,0,0,True
103.500000,robot3,robot4,1.831661,0,0,True
103.600000,robot1,robot2,1.939003,0,0,True
103.600000,robot1,robot3,1.825035,0,0,True
103.600000,robot1,robot4,3.255485,0,0,True
103.600000,robot2,robot3,1.812885,0,0,True
103.600000,robot2,robot4,1.861305,0,0,True
103.600000,robot3,robot4,1.831233,0,0,True
103.700000,robot1,robot2,1.937172,0,0,True
103.700000,robot1,robot3,1.825808,0,0,True
103.700000,robot1,robot4,3.254823,0,0,True
103.700000,robot2,robot3,1.813785,0,0,True
103.700000,robot2,robot4,1.862368,0,0,True
103.700000,robot3,robot4,1.830904,0,0,True
103.800000,robot1,robot2,1.935142,0,0,True
103.800000,robot1,robot3,1.826736,0,0,True
103.800000,robot1,robot4,3.254136,0,0,True
103.800000,robot2,robot3,1.815182,0,0,True
103.800000,robot2,robot4,1.863113,0,0,True
103.800000,robot3,robot4,1.831283,0,0,True
103.900000,robot1,robot2,1.934379,0,0,True
103.900000,robot1,robot3,1.827620,0,0,True
103.900000,robot1,robot4,3.253528,0,0,True
103.900000,robot2,robot3,1.816744,0,0,True
103.900000,robot2,robot4,1.862232,0,0,True
103.900000,robot3,robot4,1.832281,0,0,True
104.000000,robot1,robot2,1.933273,0,0,True
104.000000,robot1,robot3,1.828313,0,0,True
104.000000,robot1,robot4,3.252954,0,0,True
104.000000,robot2,robot3,1.818410,0,0,True
104.000000,robot2,robot4,1.861859,0,0,True
104.000000,robot3,robot4,1.833484,0,0,True
104.100000,robot1,robot2,1.932192,0,0,True
104.100000,robot1,robot3,1.828670,0,0,True
104.100000,robot1,robot4,3.252484,0,0,True
104.100000,robot2,robot3,1.819909,0,0,True
104.100000,robot2,robot4,1.861521,0,0,True
104.100000,robot3,robot4,1.834986,0,0,True
104.200000,robot1,robot2,1.930940,0,0,True
104.200000,robot1,robot3,1.828785,0,0,True
104.200000,robot1,robot4,3.251993,0,0,True
104.200000,robot2,robot3,1.821383,0,0,True
104.200000,robot2,robot4,1.861417,0,0,True
104.200000,robot3,robot4,1.836622,0,0,True
104.300000,robot1,robot2,1.929828,0,0,True
