scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,occlusion_probability,occlusion_max_duration,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,seed_index 
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14296,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,11791179891520979181,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8894076347351074,0.8567256927490234,0,0,0,0,0,2.6715610027313232,0,0,0,0,0.7492972087860108,26.4,220,1.856046438217163,7.305642127990723,0.8242407739162445,11.679510915294031,0.9573347034652464,0.7496984241055202,0.5561535227818901,0.3352272727272727,0.1636363636363636,0.4007768801849722,0.5379172346791689,0.5488114018929736,1.1173353716024077,0.571590909090909,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14296,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,11791179891520979181,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8894076347351074,0.8567256927490234,0,0,0,0,0,2.6715610027313232,1,0,0,0,0.7934565615653992,24.96,208,0.105542205274105,0.3461792171001434,0.9900056291371584,13.081445190628074,0.6743120497647817,0.5259258266977178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254807692307692,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14296,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,11791179891520979181,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8894076347351074,0.8567256927490234,0,0,0,0,0,2.6715610027313232,1,0,1,0,0.7370105457305909,24.96,208,0.1024486124515533,0.2743285894393921,0.9902985785156488,13.111566418301663,1.0873951864923583,0.9053107643525812,0.7330193503688721,0.246875,0.1021634615384615,0.5072148721530417,0.626837095866946,0.6395571487535199,1.0371944747266355,0.5649038461538461,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3500836594177427164,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,0,0,0.7850878238677979,26.4,220,6.607287406921387,7.909611225128174,0.3709371089935303,8.073111748894007,1.262245042215694,1.125880591571331,0.7025727271949026,0.6610227272727273,0.2386363636363636,-0.1607678893677954,0.0337161375709397,0.0367264241202225,0.154797872391784,0.875,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3500836594177427164,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.6608651947975159,26.4,220,6.034143447875977,8.203545570373535,0.4255046844482422,8.617908639271036,1.1542371840639547,1.0464878078211437,0.5607241476106786,0.6280681818181818,0.26875,-0.1265585898919934,0.0497625402382555,0.0548079812297635,0.3870174592998746,0.8460227272727273,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3500836594177427164,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,0,0,0.7921891283988953,26.4,220,7.218996047973633,8.420207977294922,0.3126979470252991,7.116452334992573,1.1219804987311364,1.143434393541379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909090909090909,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3500836594177427164,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.5270053815841675,26.4,220,4.927026271820068,8.262073516845703,0.5309104919433594,9.22394958022619,1.0058777659792792,0.9347319397059354,0.7778643747191051,0.6219318181818182,0.2363636363636363,-0.1153939242705928,0.0621421747329652,0.0636543354651732,0.386021427134456,0.8477272727272728,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,9586909257077868194,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.5257179808616639,26.4,220,7.12619686126709,8.009893417358398,0.3215330839157104,8.020012569897062,1.3830430006439036,1.2475080625577406,0.7270859657927015,0.6527272727272727,0.2164772727272727,-0.165114681208822,0.0377278569844798,0.0447258552746175,0.1332232553006519,0.9028409090909092,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,9586909257077868194,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.6416978240013123,26.4,220,7.005771636962891,8.055495262145996,0.3329984545707702,7.255792845528049,1.3446736341172998,1.2396064656701955,0.5565899994756116,0.6598863636363637,0.2784090909090909,-0.1719294399064971,0.0132947623900206,0.0230061032852523,0.1254885840688311,0.8892045454545454,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,9586909257077868194,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.6443988752365113,26.4,220,5.275420665740967,7.686817646026611,0.4977407455444336,8.80907698486476,1.0958620712161065,1.0388930980454791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7960227272727273,7
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18296,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,9586909257077868194,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7481961250305176,0.709568977355957,0,0,0,0,0,0.8092511892318726,0,0,1,0,0.673471577167511,26.4,220,6.239148616790772,8.289648056030273,0.4059866666793823,8.897201086953146,1.3958466304974122,1.2152005145495588,0.7085050568837853,0.6355681818181819,0.2380681818181818,-0.1268973322847013,0.0477209721191833,0.0523493018213646,0.2296659605237279,0.8715909090909091,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15504512355650173304,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,1,0,0.7152231407165528,26.4,220,3.478851795196533,6.470252513885498,0.6646250486373901,10.343955178677788,0.789908177155832,0.7239875909660689,0.7284211361944802,0.4663636363636363,0.1261363636363636,0.1257761198388896,0.2998549662503257,0.3402166348234761,0.6194890798735002,0.6977272727272728,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15504512355650173304,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,1,0,0.6714349460601807,26.4,220,3.494468688964844,6.469300270080566,0.6631195247173309,10.790115180190014,0.7931288344362243,0.7264724116603082,0.564825909367011,0.4354545454545454,0.0897727272727272,0.094513334667986,0.2584226254066498,0.2907918925425566,0.5959695414315964,0.7386363636363636,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15504512355650173304,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,0,0,0.7515543174743653,26.4,220,2.144644498825073,6.345941543579102,0.793247863650322,11.503051441410662,0.569719686655497,0.5784478011795066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318181818181818,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15504512355650173304,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,1,0,0.7195178937911988,26.4,220,3.489810943603516,6.4702253341674805,0.6635685563087463,10.416931672400096,0.8038036409630546,0.727104809815699,0.7353238635087936,0.4434090909090909,0.0988636363636363,0.10516503411463,0.267059724591789,0.2856653853271338,0.5989810627509575,0.7227272727272728,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,4985337341673541586,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,0,0,0.7956138920783997,26.4,220,3.3716249465942383,6.475119113922119,0.6749621331691742,11.062890685221646,0.9512952682816168,0.825744716078043,0.7330314776151102,0.4620454545454545,0.1170454545454545,0.1463232075575805,0.3157931703615042,0.3393000713276716,0.674281078100135,0.7329545454545454,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,4985337341673541586,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,1,0,0.726320333480835,26.4,220,3.400729179382324,6.474344253540039,0.6721563637256622,10.872815352033284,0.8898147426291623,0.8053191262466664,0.5626355673898202,0.4534090909090909,0.1193181818181818,0.0900353223384318,0.2531741840434773,0.3032478237336097,0.6419134925821309,0.7113636363636363,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,4985337341673541586,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,0,0,0.82094074010849,26.4,220,3.490403413772583,6.476201057434082,0.6635114252567291,10.053739118809062,0.5294463197520765,0.6049874774307351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147727272727272,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14809,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,4985337341673541586,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7938055992126465,0.9000000953674316,0,0,0,0,0,1.6690828800201416,0,0,0,0,0.7559689354896546,26.4,220,3.4209136962890625,6.472856521606445,0.6702105104923248,10.769023942673812,0.9626031511293892,0.8093721490692009,0.7518612503190525,0.4552272727272727,0.1045454545454545,0.1470550747658274,0.3136046223968335,0.3417905828206609,0.6562548383525234,0.7056818181818182,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15618027747552017130,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.4943884015083313,26.4,220,3.819177627563477,7.206277370452881,0.63142129778862,10.83020064064658,1.171655886958946,1.052651968395168,0.7384090910570442,0.6663636363636364,0.3227272727272727,-0.1406204921924821,0.0510017067686559,0.0540529298089603,0.3187014465230181,0.7982954545454546,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15618027747552017130,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,0,0,0.6389270424842834,26.4,220,4.35260534286499,7.072563171386719,0.579941600561142,9.876612409333577,1.3169112412766977,1.1418932090428742,0.5701655684044288,0.6963636363636364,0.3801136363636364,-0.1745153543888747,-0.0087182822930169,0.0051381578714705,0.2300891560119316,0.8636363636363636,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15618027747552017130,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.5265890955924988,26.4,220,5.056564331054688,7.0946149826049805,0.5120043754577637,8.564356091328932,1.1679683290421965,1.120849346843633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,15618027747552017130,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.6143971085548401,26.4,220,3.808356285095215,6.933916091918945,0.6324656307697296,10.245074101097998,1.185327039015564,1.0251688795672222,0.8957065342242871,0.6811363636363637,0.3289772727272727,-0.1520202576281785,0.0205964900982805,0.0215115250273564,0.273885524664675,0.8625,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,1417445581594813284,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.6604202461242676,26.4,220,4.601633548736572,7.083278179168701,0.5559085309505463,8.649853476429598,1.3284976828843356,1.157621971856464,0.7819741481481205,0.6621590909090909,0.2880681818181818,-0.0879750540170141,0.1127941405271306,0.1140339718029574,0.4458011803670772,0.8375,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,1417445581594813284,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.5080685019493103,26.4,220,5.067111015319824,7.09671688079834,0.5109865367412567,9.002499225501197,1.391394317556511,1.2550429765473712,0.6557385229495015,0.7032954545454545,0.3875,-0.1523172942172393,0.0166987129064593,0.0216594809637731,0.3713504698483684,0.8176136363636364,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,1417445581594813284,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,0,1,0,0.4721044301986694,26.4,220,5.163361549377441,7.102847576141357,0.5016976594924927,8.33415739458178,1.372556445679881,1.2457220524549484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267045454545454,7
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18809,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,1417445581594813284,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7765407562255859,0.9000000953674316,0,0,0,0,0,0.6902381181716919,0,1,1,0,0.4377654492855072,26.4,220,4.979407787322998,7.102685928344727,0.5194505453109741,8.62710203573215,1.4569832939993252,1.2738628856160423,0.7144652846611941,0.6435227272727273,0.3136363636363636,-0.07232642243547,0.0964999265642475,0.0976235574925362,0.4351600730867113,0.8426136363636364,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,17854016221342567278,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.85588139295578,9.84,82,0.1558302044868469,0.3226290643215179,0.9836442712694408,10.026282599195838,0.9311450581441112,0.5351176781245828,0.6775097568695456,0.1932926829268292,0.1371951219512195,0.8632782193473201,1.0070308089419835,1.0482335844399726,2.137791755094033,0.3475609756097561,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,17854016221342567278,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.7952066659927368,10.68,89,0.1275691390037536,0.2767364382743835,0.9866105150431396,10.2003924746532,0.8931425980637583,0.6002979425028953,0.5492300562478152,0.2668539325842696,0.2275280898876404,0.7100935634281069,0.8099760525271801,0.85024452242205,2.3472326334406826,0.3595505617977528,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,17854016221342567278,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,1.1617666482925415,11.28,94,0.1153508275747299,0.3453424870967865,0.9878929322585464,10.158305312041191,0.418854941508703,0.2705604751629041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473404255319149,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,17854016221342567278,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.8361781239509583,9.36,78,0.1394310295581817,0.320183664560318,0.9853655071929096,9.791795219294729,0.8346930265498276,0.5049845049928948,0.7492054484408492,0.1775641025641025,0.1506410256410256,0.8894517514921534,0.9699396351419198,1.0024509154661343,2.192334695343788,0.4006410256410256,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,2063293284661863789,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.6301817893981934,11.64,97,0.1386566162109375,0.2976747453212738,0.9854467883706092,10.778469279786805,1.0260686534912968,0.6070920051446033,0.7036172664249027,0.1814432989690721,0.1365979381443298,0.9616970762235026,1.090163427390081,1.1504341016863424,2.325890579841186,0.3762886597938144,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,2063293284661863789,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.6100348234176636,10.8,90,0.1342122852802276,0.2968349754810333,0.9859132589772344,10.42925513582304,1.0848178318805164,0.7027813957761871,0.5147569439335106,0.2244444444444444,0.1722222222222222,0.8104966653024571,0.9165990324566764,0.9860768824898536,2.140473122033808,0.4472222222222222,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,2063293284661863789,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,1.343374490737915,15.72,131,0.2283187508583068,0.3522792756557464,0.9760359711945056,11.224139316938818,0.7942233664100947,0.6055814496611195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549618320610687,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14544,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,2063293284661863789,11.0,11.0,121.0,0.0330578512396694,30.25,y,x,11.0,0.3636363636363636,0.7245450019836426,0.7417545318603516,0,0,0,0,0,6.714228630065918,1,0,0,0,0.6244968771934509,11.4,95,0.1317624449729919,0.2734594643115997,0.9861703915521502,10.690212408895604,0.9876880644379478,0.6165353211491812,0.6771168427995259,0.1778947368421052,0.1421052631578947,1.0001184261982377,1.0799914084610185,1.1323875228668514,2.319031945482681,0.3868421052631579,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,14855007749316777982,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.6442784070968628,13.2,110,0.1474775671958923,0.3793545067310333,0.98467462323606,10.858076608768895,1.0903999657454817,0.8534686386585235,0.7137198862024392,0.3813636363636363,0.2977272727272727,0.1735261117209765,0.3312031762268056,0.3790325622429902,1.165788801617243,0.6034090909090909,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,14855007749316777982,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.5663637518882751,12.84,107,0.1577896326780319,0.3572529554367065,0.9836030267179012,10.803597180725774,1.230966871029863,1.044822991033581,0.5339933415819351,0.3946261682242991,0.3154205607476635,0.1445874728146227,0.2543666507608353,0.3073651242282276,1.1348307964526048,0.6413551401869159,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,14855007749316777982,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.7167633175849915,17.52,146,0.2175696194171905,0.3739461302757263,0.9773908909410238,11.638914101356931,0.7597267372431616,0.6272961735750918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546232876712329,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,14855007749316777982,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.7251553535461426,13.92,116,0.1612978875637054,0.3771531879901886,0.983238460496068,10.837596265773756,1.087690463482306,0.9136774819344282,0.6785883615834635,0.3515086206896551,0.2920258620689655,0.3146817169282265,0.4071442376695381,0.4334371821892224,1.3360732737954322,0.584051724137931,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14065654545113128964,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.6679772138595581,14.04,117,0.1472410559654235,0.3607046604156494,0.9846992008388042,11.227957900700858,1.2828957457572987,1.0951732855576737,0.6489856833413952,0.3538461538461538,0.2457264957264957,0.2146039738891145,0.3718579176514068,0.4095548795698546,1.2104396494649925,0.5779914529914529,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14065654545113128964,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,1,0,0.473335713148117,15.48,129,0.1624673008918762,0.2937429547309875,0.983116939663887,11.417610724281984,1.377956478517185,1.1326310534116837,0.518577907236912,0.3906976744186046,0.3178294573643411,0.1539997880879877,0.2633728775122138,0.3015133170777744,1.184333536384642,0.6337209302325582,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14065654545113128964,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.683631420135498,20.64,172,0.2022693753242492,0.3462247848510742,0.9789808411151172,11.87971001832193,0.8506362338355461,0.7581229201128143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251453488372093,7
four_way_stop,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18544,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14065654545113128964,11.0,11.0,121.0,0.0661157024793388,15.125,x,y,11.0,0.7272727272727273,0.6513805389404297,0.6609063148498535,0,0,0,0,0,1.3508754968643188,1,0,0,0,0.6592386364936829,14.16,118,0.16090127825737,0.3435373902320862,0.983279675245285,11.290416547475616,1.2745652446302318,1.0812712909053948,0.685547987320776,0.3563559322033898,0.2817796610169492,0.2430987541288359,0.3418573633543516,0.3915283144480092,1.1540688561635504,0.6197033898305084,7
